;scientific_name;GPE;GPE_count;article_count
1909;Gorilla beringei;Eagle Village;2;101
1910;Gorilla beringei;Ghana;2;101
1911;Gorilla beringei;Hawaii;2;101
1912;Gorilla beringei;Itombwe;2;101
1913;Gorilla beringei;Kinigi;2;101
1914;Gorilla beringei;Liberia;2;101
1915;Gorilla beringei;London;2;101
1916;Gorilla beringei;Malaysia;2;101
1917;Gorilla beringei;New York;2;101
1918;Gorilla beringei;North Kivu;2;101
1919;Gorilla beringei;Norway;2;101
1920;Gorilla beringei;Nyungwe;2;101
1921;Gorilla beringei;RWANDA;2;101
1922;Gorilla beringei;Safari Park;2;101
1923;Gorilla beringei;Scotland;2;101
1924;Gorilla beringei;Seattle;2;101
1925;Gorilla beringei;Spain;2;101
1926;Gorilla beringei;Sudan;2;101
1927;Gorilla beringei;Tanganyika;2;101
1928;Gorilla beringei;The Democratic Republic of the Congo;2;101
1929;Gorilla beringei;Upemba;2;101
1930;Gorilla beringei;Zoo Atlanta;2;101
1931;Gorilla beringei;paniscus;2;101
1932;Gorilla beringei;safaris;2;101
1933;Gorilla beringei;Aketi;1;101
1934;Gorilla beringei;Angola;1;101
1935;Gorilla beringei;Bangkok;1;101
1936;Gorilla beringei;Bebac;1;101
1937;Gorilla beringei;Beni;1;101
1938;Gorilla beringei;Bermuda;1;101
1939;Gorilla beringei;Bornean;1;101
1940;Gorilla beringei;Borneo Orang;1;101
1941;Gorilla beringei;Bratislava;1;101
1942;Gorilla beringei;Buffalo;1;101
1943;Gorilla beringei;Buhoma;1;101
1944;Gorilla beringei;Bukima;1;101
1945;Gorilla beringei;Bwindi, Uganda;1;101
1946;Gorilla beringei;COVID-19;1;101
1947;Gorilla beringei;California;1;101
1948;Gorilla beringei;Canada;1;101
1949;Gorilla beringei;Chad;1;101
1950;Gorilla beringei;Cinta;1;101
1951;Gorilla beringei;Côte d’Ivoire;1;101
1952;Gorilla beringei;DR;1;101
1953;Gorilla beringei;Darfur;1;101
1954;Gorilla beringei;Delhi;1;101
1955;Gorilla beringei;Democratic Republic of the Congo;1;101
1956;Gorilla beringei;Devon;1;101
1957;Gorilla beringei;England;1;101
1958;Gorilla beringei;Entebbe;1;101
1959;Gorilla beringei;Equatorial Guinea;1;101
1960;Gorilla beringei;Fabra;1;101
1961;Gorilla beringei;France;1;101
1962;Gorilla beringei;Geneva;1;101
1963;Gorilla beringei;Glasgow;1;101
1964;Gorilla beringei;Goma Lake;1;101
1965;Gorilla beringei;Gray;1;101
1966;Gorilla beringei;Hollywood;1;101
1967;Gorilla beringei;Hornaday;1;101
1968;Gorilla beringei;Icumbi;1;101
1969;Gorilla beringei;Imani;1;101
1970;Gorilla beringei;India;1;101
1971;Gorilla beringei;Indochina;1;101
1972;Gorilla beringei;Ituri;1;101
1973;Gorilla beringei;Ituri Democratic Republic of the;1;101
1974;Gorilla beringei;KAMPALA;1;101
1975;Gorilla beringei;KINIGI;1;101
1976;Gorilla beringei;Kami;1;101
1977;Gorilla beringei;Kampala;1;101
1978;Gorilla beringei;Kebi;1;101
1979;Gorilla beringei;King Kong;1;101
1980;Gorilla beringei;Kinshasa;1;101
1981;Gorilla beringei;Kinyarwanda;1;101
1982;Gorilla beringei;Kokamo;1;101
1983;Gorilla beringei;Kümpel;1;101
1984;Gorilla beringei;LOS ANGELES;1;101
1985;Gorilla beringei;Lake Kivu Kigali;1;101
1986;Gorilla beringei;Lake Rwanyakazinga;1;101
1987;Gorilla beringei;Laos;1;101
1988;Gorilla beringei;Luberto;1;101
1989;Gorilla beringei;Madagascar;1;101
1990;Gorilla beringei;Maldives;1;101
1991;Gorilla beringei;Mali;1;101
1992;Gorilla beringei;Manila Bay;1;101
1993;Gorilla beringei;Mexico;1;101
1994;Gorilla beringei;Midway;1;101
1995;Gorilla beringei;Mishmi Hills;1;101
1996;Gorilla beringei;Mokolo;1;101
1997;Gorilla beringei;Mugisha;1;101
1998;Gorilla beringei;Nairobi;1;101
1999;Gorilla beringei;New Guinea;1;101
2000;Gorilla beringei;New York’s;1;101
2001;Gorilla beringei;New Zealand;1;101
2002;Gorilla beringei;Ngobobo;1;101
2003;Gorilla beringei;North Kivu Province;1;101
2004;Gorilla beringei;North-Kivu;1;101
2005;Gorilla beringei;Northwest Borneo;1;101
2006;Gorilla beringei;Nyatura;1;101
2007;Gorilla beringei;OSLO;1;101
2008;Gorilla beringei;Orangutan Indah;1;101
2009;Gorilla beringei;Papua New Guinea;1;101
2010;Gorilla beringei;Peeblesshire;1;101
2011;Gorilla beringei;Prosper Kaberabose;1;101
2012;Gorilla beringei;Príncipe;1;101
2013;Gorilla beringei;Quebec;1;101
2014;Gorilla beringei;Refisch;1;101
2015;Gorilla beringei;Republic of Congo;1;101
2016;Gorilla beringei;Rhode Island;1;101
2017;Gorilla beringei;Salonga;1;101
2018;Gorilla beringei;Senegal;1;101
2019;Gorilla beringei;Sierra Leone;1;101
2020;Gorilla beringei;St. Louis;1;101
2021;Gorilla beringei;Sumatran;1;101
2022;Gorilla beringei;São Tomé;1;101
2023;Gorilla beringei;TANZANIA;1;101
2024;Gorilla beringei;Tapanuli;1;101
2025;Gorilla beringei;U.K.;1;101
2026;Gorilla beringei;Uganda Eastern;1;101
2027;Gorilla beringei;United States;1;101
2028;Gorilla beringei;Utah;1;101
2029;Gorilla beringei;Vietnam;1;101
2030;Gorilla beringei;Washington;1;101
2031;Gorilla beringei;Winston;1;101
2032;Gorilla beringei;[Democratic Republic of the] Congo;1;101
2033;Gorilla beringei;a Democratic Republic of the;1;101
2034;Gorilla beringei;central Democratic Republic of the Congo;1;101
2035;Gorilla beringei;eastern Democratic Republic of the Congo;1;101
2036;Gorilla beringei;northernmost Democratic Republic of the Congo;1;101
2037;Gorilla beringei;the Belgian Congo;1;101
2038;Gorilla beringei;the Democratic Republic of the Congo (;1;101
2039;Gorilla beringei;Òlola;1;101
2040;Gorilla gorilla;Congo;51;67
2041;Gorilla gorilla;Gabon;35;67
2042;Gorilla gorilla;Cameroon;33;67
2043;Gorilla gorilla;Nigeria;27;67
2044;Gorilla gorilla;Equatorial Guinea;25;67
2045;Gorilla gorilla;Uganda;24;67
2046;Gorilla gorilla;Mongabay;17;67
2047;Gorilla gorilla;Central Africa;15;67
2048;Gorilla gorilla;DRC;15;67
2049;Gorilla gorilla;Thailand;15;67
2050;Gorilla gorilla;Angola;14;67
2051;Gorilla gorilla;the Republic of Congo;14;67
2052;Gorilla gorilla;the Democratic Republic of Congo;13;67
2053;Gorilla gorilla;Rwanda;12;67
2054;Gorilla gorilla;Zoo Atlanta;11;67
2055;Gorilla gorilla;the Democratic Republic of the Congo;9;67
2056;Gorilla gorilla;the Republic of the Congo;9;67
2057;Gorilla gorilla;Harambe;8;67
2058;Gorilla gorilla;Safari Park;7;67
2059;Gorilla gorilla;Animal Kingdom;5;67
2060;Gorilla gorilla;Atlanta;5;67
2061;Gorilla gorilla;Brownsville;5;67
2062;Gorilla gorilla;Calabar;5;67
2063;Gorilla gorilla;Alberta;4;67
2064;Gorilla gorilla;Angelenos;4;67
2065;Gorilla gorilla;Borneo;4;67
2066;Gorilla gorilla;DR Congo;4;67
2067;Gorilla gorilla;France;4;67
2068;Gorilla gorilla;Ktembe;4;67
2069;Gorilla gorilla;London;4;67
2070;Gorilla gorilla;Seattle;4;67
2071;Gorilla gorilla;UK;4;67
2072;Gorilla gorilla;Brazzaville;3;67
2073;Gorilla gorilla;Democratic Republic of Congo;3;67
2074;Gorilla gorilla;Kentucky;3;67
2075;Gorilla gorilla;LOS ANGELES;3;67
2076;Gorilla gorilla;Pinta Island;3;67
2077;Gorilla gorilla;South Kivu;3;67
2078;Gorilla gorilla;US;3;67
2079;Gorilla gorilla;Virunga;3;67
2080;Gorilla gorilla;West Africa;3;67
2081;Gorilla gorilla;Alaska;2;67
2082;Gorilla gorilla;Aquarium;2;67
2083;Gorilla gorilla;Bikaba;2;67
2084;Gorilla gorilla;Boulder;2;67
2085;Gorilla gorilla;Butatong;2;67
2086;Gorilla gorilla;CA;2;67
2087;Gorilla gorilla;California;2;67
2088;Gorilla gorilla;Cassie;2;67
2089;Gorilla gorilla;Central African Republic;2;67
2090;Gorilla gorilla;Chicago;2;67
2091;Gorilla gorilla;Colo;2;67
2092;Gorilla gorilla;Colorado;2;67
2093;Gorilla gorilla;Conkouati;2;67
2094;Gorilla gorilla;Democratic Republic of the;2;67
2095;Gorilla gorilla;Ecuador;2;67
2096;Gorilla gorilla;Equatorial Guinea’s;2;67
2097;Gorilla gorilla;Escondido;2;67
2098;Gorilla gorilla;Etiendem;2;67
2099;Gorilla gorilla;Garden;2;67
2100;Gorilla gorilla;Germany;2;67
2101;Gorilla gorilla;IFLs;2;67
2102;Gorilla gorilla;Imong;2;67
2103;Gorilla gorilla;India;2;67
2104;Gorilla gorilla;Indonesia;2;67
2105;Gorilla gorilla;Kenya;2;67
2106;Gorilla gorilla;Kinshasa;2;67
2107;Gorilla gorilla;Los Angeles;2;67
2108;Gorilla gorilla;Louisville;2;67
2109;Gorilla gorilla;Madagascar;2;67
2110;Gorilla gorilla;Maryland;2;67
2111;Gorilla gorilla;Nadami;2;67
2112;Gorilla gorilla;Omaha;2;67
2113;Gorilla gorilla;Republic of Congo;2;67
2114;Gorilla gorilla;South Carolina;2;67
2115;Gorilla gorilla;Strindberg;2;67
2116;Gorilla gorilla;The Republic of the Congo;2;67
2117;Gorilla gorilla;Townsend;2;67
2118;Gorilla gorilla;USA;2;67
2119;Gorilla gorilla;Washington;2;67
2120;Gorilla gorilla;Winston;2;67
2121;Gorilla gorilla;the United States;2;67
2122;Gorilla gorilla;07/02/2012;1;67
2123;Gorilla gorilla;ATLANTA;1;67
2124;Gorilla gorilla;Akaike;1;67
2125;Gorilla gorilla;Akwa Ibom;1;67
2126;Gorilla gorilla;Ayina;1;67
2127;Gorilla gorilla;BUTATONG;1;67
2128;Gorilla gorilla;Bangladesh;1;67
2129;Gorilla gorilla;Bashu;1;67
2130;Gorilla gorilla;Bengal;1;67
2131;Gorilla gorilla;Benue;1;67
2132;Gorilla gorilla;Bergl;1;67
2133;Gorilla gorilla;Berkeley;1;67
2134;Gorilla gorilla;Besali;1;67
2135;Gorilla gorilla;Brazil;1;67
2136;Gorilla gorilla;Brookeville;1;67
2137;Gorilla gorilla;Brooks Falls;1;67
2138;Gorilla gorilla;Buffalo;1;67
2139;Gorilla gorilla;Burhinyi;1;67
2140;Gorilla gorilla;CHICAGO;1;67
2141;Gorilla gorilla;CR;1;67
2142;Gorilla gorilla;Calif.;1;67
2143;Gorilla gorilla;Cecil;1;67
2144;Gorilla gorilla;Central Africa’s;1;67
2145;Gorilla gorilla;Chelonia;1;67
2146;Gorilla gorilla;China;1;67
2147;Gorilla gorilla;Cincinnati;1;67
2148;Gorilla gorilla;Cross River;1;67
2149;Gorilla gorilla;Côte d'Ivoire;1;67
2150;Gorilla gorilla;D.C.;1;67
2151;Gorilla gorilla;Dinagat;1;67
2152;Gorilla gorilla;East Africa;1;67
2153;Gorilla gorilla;Ebonyi;1;67
2154;Gorilla gorilla;Eden;1;67
2155;Gorilla gorilla;Edo;1;67
2156;Gorilla gorilla;Ekendi;1;67
2157;Gorilla gorilla;Ekonganaku;1;67
2158;Gorilla gorilla;Florida;1;67
2159;Gorilla gorilla;Ghana;1;67
2160;Gorilla gorilla;Glenwood Canyon;1;67
2161;Gorilla gorilla;Golden State;1;67
2162;Gorilla gorilla;Griffith Park;1;67
2163;Gorilla gorilla;Hainan;1;67
2164;Gorilla gorilla;Hawthorne Heights;1;67
2165;Gorilla gorilla;Ikemeh;1;67
2166;Gorilla gorilla;Ikom;1;67
2167;Gorilla gorilla;Isabella Island;1;67
2168;Gorilla gorilla;J.F.;1;67
2169;Gorilla gorilla;Joanne;1;67
2170;Gorilla gorilla;Journeys Discovering Africa;1;67
2171;Gorilla gorilla;Kikoto;1;67
2172;Gorilla gorilla;Kitoko;1;67
2173;Gorilla gorilla;Labradors;1;67
2174;Gorilla gorilla;Leipzig;1;67
2175;Gorilla gorilla;Linder;1;67
2176;Gorilla gorilla;Loaka;1;67
2177;Gorilla gorilla;M.K.;1;67
2178;Gorilla gorilla;Makara;1;67
2179;Gorilla gorilla;Malaysia;1;67
2180;Gorilla gorilla;Mexico;1;67
2181;Gorilla gorilla;Minne;1;67
2182;Gorilla gorilla;Mongane;1;67
2183;Gorilla gorilla;Monifa;1;67
2184;Gorilla gorilla;N.Y.;1;67
2185;Gorilla gorilla;Ndakasi;1;67
2186;Gorilla gorilla;New York;1;67
2187;Gorilla gorilla;Oates;1;67
2188;Gorilla gorilla;Odukpani;1;67
2189;Gorilla gorilla;Okiro;1;67
2190;Gorilla gorilla;Okwo;1;67
2191;Gorilla gorilla;Orange;1;67
2192;Gorilla gorilla;PA;1;67
2193;Gorilla gorilla;Papua New Guinea;1;67
2194;Gorilla gorilla;Peru;1;67
2195;Gorilla gorilla;Philippines;1;67
2196;Gorilla gorilla;Regents Park;1;67
2197;Gorilla gorilla;Republic of the Congo;1;67
2198;Gorilla gorilla;SAN;1;67
2199;Gorilla gorilla;SAN FRANCISCO Monifa;1;67
2200;Gorilla gorilla;SANTA BARBARA;1;67
2201;Gorilla gorilla;SEATTLE;1;67
2202;Gorilla gorilla;Saharan Africa;1;67
2203;Gorilla gorilla;San Francisco;1;67
2204;Gorilla gorilla;San Mateo;1;67
2205;Gorilla gorilla;South Kivu Province;1;67
2206;Gorilla gorilla;Spain;1;67
2207;Gorilla gorilla;St. Louis;1;67
2208;Gorilla gorilla;Sumatran;1;67
2209;Gorilla gorilla;Sweden;1;67
2210;Gorilla gorilla;Tacoma;1;67
2211;Gorilla gorilla;Tampa;1;67
2212;Gorilla gorilla;Twitter @ApryleVetMD;1;67
2213;Gorilla gorilla;U.K.;1;67
2214;Gorilla gorilla;Ventura;1;67
2215;Gorilla gorilla;W.;1;67
2216;Gorilla gorilla;WA;1;67
2217;Gorilla gorilla;Washington State;1;67
2218;Gorilla gorilla;Zaire;1;67
2219;Gorilla gorilla;births;1;67
2220;Gorilla gorilla;northern Republic of Congo;1;67
2221;Gorilla gorilla;safaris;1;67
2222;Gorilla gorilla;southwest Nigeria;1;67
2223;Gorilla gorilla;the Democratic Republic of the;1;67
2224;Gorilla gorilla;the Inhabitants of Brazil;1;67
2225;Gorilla gorilla;the Republic of the;1;67
2226;Gorilla gorilla;the United Kingdom;1;67
2227;Gorilla gorilla;the northern Republic of Congo;1;67
2228;Gorilla gorilla;western Republic of Congo;1;67
2229;Helarctos malayanus;Malaysia;62;67
2230;Helarctos malayanus;China;42;67
2231;Helarctos malayanus;Selangor;26;67
2232;Helarctos malayanus;Indonesia;23;67
2233;Helarctos malayanus;Thailand;19;67
2234;Helarctos malayanus;Cambodia;16;67
2235;Helarctos malayanus;Vietnam;12;67
2236;Helarctos malayanus;US;10;67
2237;Helarctos malayanus;Kuala Langat;9;67
2238;Helarctos malayanus;Borneo;8;67
2239;Helarctos malayanus;Kuala Lumpur;7;67
2240;Helarctos malayanus;Ohio;7;67
2241;Helarctos malayanus;Laos;6;67
2242;Helarctos malayanus;Perhilitan;6;67
2243;Helarctos malayanus;Bintulu;5;67
2244;Helarctos malayanus;England;5;67
2245;Helarctos malayanus;Malaysiakini;5;67
2246;Helarctos malayanus;Sabah;5;67
2247;Helarctos malayanus;Singapore;5;67
2248;Helarctos malayanus;Australia;4;67
2249;Helarctos malayanus;UK;4;67
2250;Helarctos malayanus;the United States;4;67
2251;Helarctos malayanus;Bangladesh;3;67
2252;Helarctos malayanus;Canada;3;67
2253;Helarctos malayanus;Chester;3;67
2254;Helarctos malayanus;Demak Laut;3;67
2255;Helarctos malayanus;Hilo;3;67
2256;Helarctos malayanus;India;3;67
2257;Helarctos malayanus;Kampung;3;67
2258;Helarctos malayanus;Mekong;3;67
2259;Helarctos malayanus;Russia;3;67
2260;Helarctos malayanus;Sepilok;3;67
2261;Helarctos malayanus;Serengeti;3;67
2262;Helarctos malayanus;Tanzania;3;67
2263;Helarctos malayanus;Temuan Orang;3;67
2264;Helarctos malayanus;the Orang Asli;3;67
2265;Helarctos malayanus;Canberra;2;67
2266;Helarctos malayanus;Eureka;2;67
2267;Helarctos malayanus;Hawaii;2;67
2268;Helarctos malayanus;London;2;67
2269;Helarctos malayanus;Minneapolis;2;67
2270;Helarctos malayanus;Mongabay;2;67
2271;Helarctos malayanus;Nevada;2;67
2272;Helarctos malayanus;Penampang;2;67
2273;Helarctos malayanus;Peninsular Malaysia;2;67
2274;Helarctos malayanus;Sandakan;2;67
2275;Helarctos malayanus;Srinagar;2;67
2276;Helarctos malayanus;Sumatran;2;67
2277;Helarctos malayanus;Tahoe;2;67
2278;Helarctos malayanus;Temuan;2;67
2279;Helarctos malayanus;Washington;2;67
2280;Helarctos malayanus;Wuhan;2;67
2281;Helarctos malayanus;Yunnan;2;67
2282;Helarctos malayanus;Adelaide;1;67
2283;Helarctos malayanus;Alaska;1;67
2284;Helarctos malayanus;Alberta;1;67
2285;Helarctos malayanus;Banff;1;67
2286;Helarctos malayanus;Beijing;1;67
2287;Helarctos malayanus;Betong;1;67
2288;Helarctos malayanus;Bornean;1;67
2289;Helarctos malayanus;British Columbia;1;67
2290;Helarctos malayanus;Brunei;1;67
2291;Helarctos malayanus;Bukit Am­­pang;1;67
2292;Helarctos malayanus;Burma;1;67
2293;Helarctos malayanus;Dong Phayayen-Khao;1;67
2294;Helarctos malayanus;EL PASO;1;67
2295;Helarctos malayanus;East Kalimantan;1;67
2296;Helarctos malayanus;Edinburgh;1;67
2297;Helarctos malayanus;El Niño;1;67
2298;Helarctos malayanus;El Paso;1;67
2299;Helarctos malayanus;Fairbanks;1;67
2300;Helarctos malayanus;Finland;1;67
2301;Helarctos malayanus;Florence;1;67
2302;Helarctos malayanus;Freeland;1;67
2303;Helarctos malayanus;Gombak;1;67
2304;Helarctos malayanus;Guangdong;1;67
2305;Helarctos malayanus;Guinea;1;67
2306;Helarctos malayanus;Heliana;1;67
2307;Helarctos malayanus;Humboldt County;1;67
2308;Helarctos malayanus;Jakarta;1;67
2309;Helarctos malayanus;Jambi;1;67
2310;Helarctos malayanus;Japan;1;67
2311;Helarctos malayanus;Java;1;67
2312;Helarctos malayanus;Karelia;1;67
2313;Helarctos malayanus;Kent;1;67
2314;Helarctos malayanus;Kuala;1;67
2315;Helarctos malayanus;Kuwait;1;67
2316;Helarctos malayanus;Maverick;1;67
2317;Helarctos malayanus;Mongolia;1;67
2318;Helarctos malayanus;Montana;1;67
2319;Helarctos malayanus;Myanmar;1;67
2320;Helarctos malayanus;Netherlands;1;67
2321;Helarctos malayanus;New Orleans';1;67
2322;Helarctos malayanus;New Zealand;1;67
2323;Helarctos malayanus;Oahu;1;67
2324;Helarctos malayanus;Ore.;1;67
2325;Helarctos malayanus;PORTLAND;1;67
2326;Helarctos malayanus;Palm Springs;1;67
2327;Helarctos malayanus;Pelabuhan;1;67
2328;Helarctos malayanus;Penampang district;1;67
2329;Helarctos malayanus;Peninsular;1;67
2330;Helarctos malayanus;Portland;1;67
2331;Helarctos malayanus;Puteh North;1;67
2332;Helarctos malayanus;Rama;1;67
2333;Helarctos malayanus;Rowlands;1;67
2334;Helarctos malayanus;SINGAPORE;1;67
2335;Helarctos malayanus;Sentosa island;1;67
2336;Helarctos malayanus;South Africa;1;67
2337;Helarctos malayanus;Sri Lanka;1;67
2338;Helarctos malayanus;Sungkai;1;67
2339;Helarctos malayanus;Temuan Orang Asli;1;67
2340;Helarctos malayanus;Texas;1;67
2341;Helarctos malayanus;Toronto;1;67
2342;Helarctos malayanus;U.K.;1;67
2343;Helarctos malayanus;United State;1;67
2344;Helarctos malayanus;WASHINGTON;1;67
2345;Helarctos malayanus;Waikiki;1;67
2346;Helarctos malayanus;Yosemite;1;67
2347;Helarctos malayanus;Zoo Miami;1;67
2348;Helarctos malayanus;cetearyl;1;67
2349;Helarctos malayanus;pangolin;1;67
2350;Helarctos malayanus;the United Kingdom;1;67
2351;Loxodonta africana;Botswana;71;73
2352;Loxodonta africana;Kenya;43;73
2353;Loxodonta africana;China;26;73
2354;Loxodonta africana;Tarra;26;73
2355;Loxodonta africana;Buckley;25;73
2356;Loxodonta africana;Zimbabwe;24;73
2357;Loxodonta africana;South Africa;23;73
2358;Loxodonta africana;Nigeria;22;73
2359;Loxodonta africana;U.S.;22;73
2360;Loxodonta africana;Serengeti;21;73
2361;Loxodonta africana;Tanzania;21;73
2362;Loxodonta africana;Namibia;16;73
2363;Loxodonta africana;Canada;15;73
2364;Loxodonta africana;Chobe;15;73
2365;Loxodonta africana;India;14;73
2366;Loxodonta africana;UK;14;73
2367;Loxodonta africana;Semba;13;73
2368;Loxodonta africana;Schöningen;12;73
2369;Loxodonta africana;Tennessee;12;73
2370;Loxodonta africana;Gabon;11;73
2371;Loxodonta africana;Germany;10;73
2372;Loxodonta africana;Myanmar;10;73
2373;Loxodonta africana;Zambia;10;73
2374;Loxodonta africana;Nepal;9;73
2375;Loxodonta africana;San Diego;9;73
2376;Loxodonta africana;US;9;73
2377;Loxodonta africana;Tembe;8;73
2378;Loxodonta africana;California;7;73
2379;Loxodonta africana;Johannesburg;7;73
2380;Loxodonta africana;London;7;73
2381;Loxodonta africana;Loxodonta africana;7;73
2382;Loxodonta africana;Nairobi;7;73
2383;Loxodonta africana;Uganda;7;73
2384;Loxodonta africana;cleveland.com;7;73
2385;Loxodonta africana;Mongabay;6;73
2386;Loxodonta africana;Mozambique;6;73
2387;Loxodonta africana;Sahel;6;73
2388;Loxodonta africana;West Africa;6;73
2389;Loxodonta africana;the United States;6;73
2390;Loxodonta africana;Cameroon;5;73
2391;Loxodonta africana;Congo;5;73
2392;Loxodonta africana;Georgia;5;73
2393;Loxodonta africana;Masai;5;73
2394;Loxodonta africana;Safari Park;5;73
2395;Loxodonta africana;Tucson;5;73
2396;Loxodonta africana;Virginia;5;73
2397;Loxodonta africana;Angola;4;73
2398;Loxodonta africana;Atlanta;4;73
2399;Loxodonta africana;Brazil;4;73
2400;Loxodonta africana;Chad;4;73
2401;Loxodonta africana;Howletts;4;73
2402;Loxodonta africana;Malawi;4;73
2403;Loxodonta africana;Mali;4;73
2404;Loxodonta africana;Osh;4;73
2405;Loxodonta africana;Sauraha;4;73
2406;Loxodonta africana;South Carolina;4;73
2407;Loxodonta africana;Swaziland;4;73
2408;Loxodonta africana;Zoo Atlanta;4;73
2409;Loxodonta africana;Alaska;3;73
2410;Loxodonta africana;Australia;3;73
2411;Loxodonta africana;Chile;3;73
2412;Loxodonta africana;France;3;73
2413;Loxodonta africana;Geneva;3;73
2414;Loxodonta africana;Hawaii;3;73
2415;Loxodonta africana;Hohenwald;3;73
2416;Loxodonta africana;Hollywood;3;73
2417;Loxodonta africana;Kyushu;3;73
2418;Loxodonta africana;Malaysia;3;73
2419;Loxodonta africana;Nashville;3;73
2420;Loxodonta africana;Niger;3;73
2421;Loxodonta africana;Oakland;3;73
2422;Loxodonta africana;Russia;3;73
2423;Loxodonta africana;South Africa’s;3;73
2424;Loxodonta africana;Switzerland;3;73
2425;Loxodonta africana;Texas;3;73
2426;Loxodonta africana;safaris;3;73
2427;Loxodonta africana;Abuja, Nigeria;2;73
2428;Loxodonta africana;Alabama;2;73
2429;Loxodonta africana;Ariz.;2;73
2430;Loxodonta africana;Belize;2;73
2431;Loxodonta africana;Belle;2;73
2432;Loxodonta africana;Britain;2;73
2433;Loxodonta africana;CLEVELAND;2;73
2434;Loxodonta africana;Calif.;2;73
2435;Loxodonta africana;Caprivi Strip;2;73
2436;Loxodonta africana;Central Africa;2;73
2437;Loxodonta africana;Chitwan;2;73
2438;Loxodonta africana;DRC;2;73
2439;Loxodonta africana;Durban;2;73
2440;Loxodonta africana;Honshu;2;73
2441;Loxodonta africana;Indonesia;2;73
2442;Loxodonta africana;Ivory;2;73
2443;Loxodonta africana;KwaZulu;2;73
2444;Loxodonta africana;Lagos;2;73
2445;Loxodonta africana;Laos;2;73
2446;Loxodonta africana;Libya;2;73
2447;Loxodonta africana;Maun;2;73
2448;Loxodonta africana;Milwaukee County;2;73
2449;Loxodonta africana;Myrtle Beach;2;73
2450;Loxodonta africana;N.Y.;2;73
2451;Loxodonta africana;Neepo;2;73
2452;Loxodonta africana;Nepali;2;73
2453;Loxodonta africana;New Zealand;2;73
2454;Loxodonta africana;New Zealand's;2;73
2455;Loxodonta africana;Ngamiland;2;73
2456;Loxodonta africana;Northern Serengeti;2;73
2457;Loxodonta africana;OAKLAND;2;73
2458;Loxodonta africana;Ogun;2;73
2459;Loxodonta africana;Ogun State;2;73
2460;Loxodonta africana;Okavango;2;73
2461;Loxodonta africana;Ontario;2;73
2462;Loxodonta africana;Pennsylvania;2;73
2463;Loxodonta africana;Perth;2;73
2464;Loxodonta africana;Puerto Rico;2;73
2465;Loxodonta africana;Rajasthan;2;73
2466;Loxodonta africana;San Francisco;2;73
2467;Loxodonta africana;San Rafael;2;73
2468;Loxodonta africana;Savannah;2;73
2469;Loxodonta africana;Shikoku;2;73
2470;Loxodonta africana;Somalia;2;73
2471;Loxodonta africana;South Australia;2;73
2472;Loxodonta africana;Southern Africa;2;73
2473;Loxodonta africana;TUCSON;2;73
2474;Loxodonta africana;Thailand;2;73
2475;Loxodonta africana;The United States;2;73
2476;Loxodonta africana;Toronto;2;73
2477;Loxodonta africana;Traditional Maasai;2;73
2478;Loxodonta africana;Victoria;2;73
2479;Loxodonta africana;Wisconsin;2;73
2480;Loxodonta africana;south Africa;2;73
2481;Loxodonta africana;the Democratic Republic of the Congo;2;73
2482;Loxodonta africana;the Republic of Congo;2;73
2483;Loxodonta africana;AZ;1;73
2484;Loxodonta africana;Aberdares;1;73
2485;Loxodonta africana;Abu Dhabi;1;73
2486;Loxodonta africana;Adelaide;1;73
2487;Loxodonta africana;Adventure Africa;1;73
2488;Loxodonta africana;Alberta;1;73
2489;Loxodonta africana;Amboseli;1;73
2490;Loxodonta africana;Angola - Botswana;1;73
2491;Loxodonta africana;Arkansas;1;73
2492;Loxodonta africana;Attapulgus;1;73
2493;Loxodonta africana;Balboa Park;1;73
2494;Loxodonta africana;Bauchi;1;73
2495;Loxodonta africana;Bechuanaland;1;73
2496;Loxodonta africana;Belgium;1;73
2497;Loxodonta africana;Bengal;1;73
2498;Loxodonta africana;Bia;1;73
2499;Loxodonta africana;Bloomberg Africa;1;73
2500;Loxodonta africana;Borneo;1;73
2501;Loxodonta africana;Bouba;1;73
2502;Loxodonta africana;Brisbane;1;73
2503;Loxodonta africana;Bronx;1;73
2504;Loxodonta africana;Brussels;1;73
2505;Loxodonta africana;Buckingham;1;73
2506;Loxodonta africana;Bulgaria;1;73
2507;Loxodonta africana;Cambodia;1;73
2508;Loxodonta africana;Cambridge;1;73
2509;Loxodonta africana;Canney;1;73
2510;Loxodonta africana;Canterbury;1;73
2511;Loxodonta africana;Cape Town;1;73
2512;Loxodonta africana;Charlottesville;1;73
2513;Loxodonta africana;Chicago;1;73
2514;Loxodonta africana;Chiloe;1;73
2515;Loxodonta africana;Chiredzi;1;73
2516;Loxodonta africana;Chobe River;1;73
2517;Loxodonta africana;Colombia;1;73
2518;Loxodonta africana;Crozet;1;73
2519;Loxodonta africana;Cuba;1;73
2520;Loxodonta africana;Côte d’Ivoire;1;73
2521;Loxodonta africana;DVM;1;73
2522;Loxodonta africana;Decatur County;1;73
2523;Loxodonta africana;Detroit;1;73
2524;Loxodonta africana;Dubai;1;73
2525;Loxodonta africana;East Africa;1;73
2526;Loxodonta africana;England;1;73
2527;Loxodonta africana;Escondido;1;73
2528;Loxodonta africana;Ethiopia;1;73
2529;Loxodonta africana;Etosha;1;73
2530;Loxodonta africana;Eurasia;1;73
2531;Loxodonta africana;Florida;1;73
