scientific_name;mentions;article_cnt;Kingdom;Class;Order;Family;Genus;Species;country;iso3
Lepidochelys olivacea;4;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Costa Rica;CRI
Lepidochelys olivacea;2;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Nicaragua;NIC
Lepidochelys olivacea;2;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;United Kingdom;GBR
Lepidochelys olivacea;2;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;United States;USA
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Australia;AUS
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Bangladesh;BGD
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Canada;CAN
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Maldives;MDV
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Philippines;PHL
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;South Africa;ZAF
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Sri Lanka;LKA
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Turkey;TUR
Lepidochelys olivacea;1;34;Animalia;Reptilia;Testudines;Cheloniidae;Lepidochelys;olivacea;Venezuela, Bolivarian Republic of;VEN
Lepilemur ankaranensis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;ankaranensis;China;CHN
Lepilemur ankaranensis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;ankaranensis;Hong Kong;HKG
Lepilemur ankaranensis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;ankaranensis;Madagascar;MDG
Lepilemur ankaranensis;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;ankaranensis;Singapore;SGP
Lepilemur leucopus;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;leucopus;Brazil;BRA
Lepilemur leucopus;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;leucopus;China;CHN
Lepilemur leucopus;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;leucopus;Madagascar;MDG
Lepilemur leucopus;1;1;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;leucopus;United States;USA
Lepilemur septentrionalis;10;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Madagascar;MDG
Lepilemur septentrionalis;4;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;United Kingdom;GBR
Lepilemur septentrionalis;3;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Mongolia;MNG
Lepilemur septentrionalis;3;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;United States;USA
Lepilemur septentrionalis;2;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;China;CHN
Lepilemur septentrionalis;2;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Viet Nam;VNM
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Australia;AUS
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Botswana;BWA
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Brunei Darussalam;BRN
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Chile;CHL
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Colombia;COL
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Congo;COG
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Congo, The Democratic Republic of the;COD
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Costa Rica;CRI
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Côte d'Ivoire;CIV
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Egypt;EGY
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Ethiopia;ETH
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Germany;DEU
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Ghana;GHA
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;India;IND
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Indonesia;IDN
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Iran, Islamic Republic of;IRN
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Jersey;JEY
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Malaysia;MYS
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Mozambique;MOZ
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Namibia;NAM
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;New Caledonia;NCL
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Nicaragua;NIC
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Papua New Guinea;PNG
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Peru;PER
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Venezuela, Bolivarian Republic of;VEN
Lepilemur septentrionalis;1;11;Animalia;Mammalia;Primates;Lepilemuridae;Lepilemur;septentrionalis;Zambia;ZMB
Leucopsar rothschildi;31;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;United Kingdom;GBR
Leucopsar rothschildi;18;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Indonesia;IDN
Leucopsar rothschildi;12;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;United States;USA
Leucopsar rothschildi;6;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Malaysia;MYS
Leucopsar rothschildi;6;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Viet Nam;VNM
Leucopsar rothschildi;5;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Australia;AUS
Leucopsar rothschildi;4;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Brazil;BRA
Leucopsar rothschildi;4;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;China;CHN
Leucopsar rothschildi;4;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Italy;ITA
Leucopsar rothschildi;4;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Singapore;SGP
Leucopsar rothschildi;4;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Thailand;THA
Leucopsar rothschildi;2;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Hong Kong;HKG
Leucopsar rothschildi;2;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Ireland;IRL
Leucopsar rothschildi;2;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Philippines;PHL
Leucopsar rothschildi;2;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Spain;ESP
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Belgium;BEL
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Bulgaria;BGR
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Ecuador;ECU
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Finland;FIN
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Germany;DEU
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Guinea;GIN
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Iceland;ISL
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;India;IND
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Lao People's Democratic Republic;LAO
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;New Zealand;NZL
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Norway;NOR
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Romania;ROU
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Somalia;SOM
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Sri Lanka;LKA
Leucopsar rothschildi;1;92;Animalia;Aves;Passeriformes;Sturnidae;Leucopsar;rothschildi;Taiwan, Province of China;TWN
Lipotes vexillifer;20;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;China;CHN
Lipotes vexillifer;4;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;United Kingdom;GBR
Lipotes vexillifer;4;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;United States;USA
Lipotes vexillifer;2;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Iraq;IRQ
Lipotes vexillifer;2;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Japan;JPN
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Australia;AUS
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Bahamas;BHS
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Bangladesh;BGD
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Bolivia, Plurinational State of;BOL
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Canada;CAN
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Faroe Islands;FRO
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;France;FRA
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Hong Kong;HKG
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Iceland;ISL
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;India;IND
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Ireland;IRL
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Korea, Republic of;KOR
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Mexico;MEX
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Norway;NOR
Lipotes vexillifer;1;28;Animalia;Mammalia;Cetacea;Iniidae;Lipotes;vexillifer;Viet Nam;VNM
Lontra felina;3;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;India;IND
Lontra felina;2;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Chile;CHL
Lontra felina;2;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Falkland Islands (Malvinas);FLK
Lontra felina;2;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Fiji;FJI
Lontra felina;2;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;United States;USA
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Argentina;ARG
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Bahamas;BHS
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Bangladesh;BGD
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Brazil;BRA
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Christmas Island;CXR
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Cuba;CUB
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;French Polynesia;PYF
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Grenada;GRD
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Kiribati;KIR
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Martinique;MTQ
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Mauritius;MUS
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Myanmar;MMR
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Niue;NIU
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Pakistan;PAK
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Panama;PAN
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Peru;PER
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Réunion;REU
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;South Africa;ZAF
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;Tonga;TON
Lontra felina;1;14;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;felina;United Kingdom;GBR
Lontra longicaudis;4;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Guyana;GUY
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Brazil;BRA
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Canada;CAN
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Cyprus;CYP
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Ecuador;ECU
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;Peru;PER
Lontra longicaudis;1;6;Animalia;Mammalia;Carnivora;Mustelidae;Lontra;longicaudis;United States;USA
Lophophorus impejanus;11;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;India;IND
Lophophorus impejanus;5;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Bhutan;BTN
Lophophorus impejanus;5;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Nepal;NPL
Lophophorus impejanus;4;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;China;CHN
Lophophorus impejanus;3;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Pakistan;PAK
Lophophorus impejanus;3;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;United States;USA
Lophophorus impejanus;2;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Afghanistan;AFG
Lophophorus impejanus;2;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Canada;CAN
Lophophorus impejanus;2;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Kenya;KEN
Lophophorus impejanus;2;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Mongolia;MNG
Lophophorus impejanus;2;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Viet Nam;VNM
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Bangladesh;BGD
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Belize;BLZ
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Congo;COG
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Czechia;CZE
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;France;FRA
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Germany;DEU
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Indonesia;IDN
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Myanmar;MMR
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Russian Federation;RUS
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Singapore;SGP
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;Thailand;THA
Lophophorus impejanus;1;33;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;impejanus;United Kingdom;GBR
Lophophorus lhuysii;2;2;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;lhuysii;China;CHN
Lophophorus sclateri;5;5;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;sclateri;India;IND
Lophophorus sclateri;1;5;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;sclateri;China;CHN
Lophophorus sclateri;1;5;Animalia;Aves;Galliformes;Phasianidae;Lophophorus;sclateri;Pakistan;PAK
Lophura edwardsi;2;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Viet Nam;VNM
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Australia;AUS
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Bolivia, Plurinational State of;BOL
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Czechia;CZE
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Indonesia;IDN
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Madagascar;MDG
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Singapore;SGP
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;Sudan;SDN
Lophura edwardsi;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;edwardsi;United Kingdom;GBR
Lophura swinhoii;3;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;Taiwan, Province of China;TWN
Lophura swinhoii;2;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;United States;USA
Lophura swinhoii;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;Australia;AUS
Lophura swinhoii;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;China;CHN
Lophura swinhoii;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;Turkey;TUR
Lophura swinhoii;1;4;Animalia;Aves;Galliformes;Phasianidae;Lophura;swinhoii;United Kingdom;GBR
Loxodonta africana;18;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Botswana;BWA
Loxodonta africana;18;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;United States;USA
Loxodonta africana;16;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Kenya;KEN
Loxodonta africana;14;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;South Africa;ZAF
Loxodonta africana;11;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;United Kingdom;GBR
Loxodonta africana;11;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Zimbabwe;ZWE
Loxodonta africana;10;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;China;CHN
Loxodonta africana;10;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Tanzania, United Republic of;TZA
Loxodonta africana;9;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Namibia;NAM
Loxodonta africana;7;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Zambia;ZMB
Loxodonta africana;6;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Canada;CAN
Loxodonta africana;6;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Germany;DEU
Loxodonta africana;6;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Mozambique;MOZ
Loxodonta africana;6;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Uganda;UGA
Loxodonta africana;5;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Congo;COG
Loxodonta africana;4;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;India;IND
Loxodonta africana;4;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Nigeria;NGA
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Brazil;BRA
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Chad;TCD
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Malawi;MWI
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Malaysia;MYS
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Russian Federation;RUS
Loxodonta africana;3;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Switzerland;CHE
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Angola;AGO
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Australia;AUS
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Cameroon;CMR
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Central African Republic;CAF
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Chile;CHL
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Congo, The Democratic Republic of the;COD
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;France;FRA
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Georgia;GEO
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Indonesia;IDN
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Mexico;MEX
Loxodonta africana;2;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;New Zealand;NZL
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Belgium;BEL
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Belize;BLZ
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Bulgaria;BGR
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Cambodia;KHM
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Colombia;COL
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Cuba;CUB
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Ethiopia;ETH
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Gabon;GAB
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Ghana;GHA
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Greenland;GRL
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Guinea;GIN
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Hong Kong;HKG
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Iran, Islamic Republic of;IRN
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Israel;ISR
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Japan;JPN
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Jersey;JEY
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Jordan;JOR
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Lao People's Democratic Republic;LAO
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Libya;LBY
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Mauritius;MUS
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Myanmar;MMR
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Nepal;NPL
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Netherlands;NLD
Loxodonta africana;1;73;Animalia;Mammalia;Proboscidea;Elephantidae;Loxodonta;africana;Niger;NER
