scientific_name;Countries;mentions
Pristis microdon;('Sri Lanka', 'LKA');1
Pristis pectinata;('United States', 'USA');8
Pristis pectinata;('Australia', 'AUS');2
Pristis pectinata;('Mexico', 'MEX');2
Pristis pectinata;('Venezuela, Bolivarian Republic of', 'VEN');2
Pristis pectinata;('Argentina', 'ARG');1
Pristis pectinata;('Canada', 'CAN');1
Pristis pectinata;('Cuba', 'CUB');1
Pristis pectinata;('Guinea', 'GIN');1
Pristis pectinata;('Honduras', 'HND');1
Pristis pectinata;('Pakistan', 'PAK');1
Pristis pectinata;('Papua New Guinea', 'PNG');1
Pristis pectinata;('Solomon Islands', 'SLB');1
Pristis pectinata;('Tanzania, United Republic of', 'TZA');1
Pristis pectinata;('Thailand', 'THA');1
Pristis zijsron;('Australia', 'AUS');3
Pristis zijsron;('United Kingdom', 'GBR');2
Pristis zijsron;('Brazil', 'BRA');1
Pristis zijsron;('Canada', 'CAN');1
Pristis zijsron;('India', 'IND');1
Pristis zijsron;('Mexico', 'MEX');1
Pristis zijsron;('Myanmar', 'MMR');1
Pristis zijsron;('Thailand', 'THA');1
Pristis zijsron;('United States', 'USA');1
Probarbus jullieni;('Australia', 'AUS');1
Probarbus jullieni;('Cambodia', 'KHM');1
Probarbus jullieni;('China', 'CHN');1
Probarbus jullieni;"(""Lao People's Democratic Republic"", 'LAO')";1
Probarbus jullieni;('Myanmar', 'MMR');1
Probarbus jullieni;('Philippines', 'PHL');1
Probarbus jullieni;('Thailand', 'THA');1
Probarbus jullieni;('United Kingdom', 'GBR');1
Probarbus jullieni;('Viet Nam', 'VNM');1
Probosciger aterrimus;('Australia', 'AUS');13
Probosciger aterrimus;('China', 'CHN');6
Probosciger aterrimus;('Germany', 'DEU');4
Probosciger aterrimus;('Guinea', 'GIN');4
Probosciger aterrimus;('Papua New Guinea', 'PNG');3
Probosciger aterrimus;('Russian Federation', 'RUS');3
Probosciger aterrimus;('Brazil', 'BRA');2
Probosciger aterrimus;('France', 'FRA');2
Probosciger aterrimus;('Indonesia', 'IDN');2
Probosciger aterrimus;('Japan', 'JPN');2
Probosciger aterrimus;('Kenya', 'KEN');2
Probosciger aterrimus;('Mexico', 'MEX');2
Probosciger aterrimus;('Spain', 'ESP');2
Probosciger aterrimus;('Thailand', 'THA');2
Probosciger aterrimus;('United States', 'USA');2
Probosciger aterrimus;('Austria', 'AUT');1
Probosciger aterrimus;('Belgium', 'BEL');1
Probosciger aterrimus;('Colombia', 'COL');1
Probosciger aterrimus;('Costa Rica', 'CRI');1
Probosciger aterrimus;('Czechia', 'CZE');1
Probosciger aterrimus;('Georgia', 'GEO');1
Probosciger aterrimus;('Hungary', 'HUN');1
Probosciger aterrimus;('India', 'IND');1
Probosciger aterrimus;('Ireland', 'IRL');1
Probosciger aterrimus;('Italy', 'ITA');1
Probosciger aterrimus;('Korea, Republic of', 'KOR');1
Probosciger aterrimus;('Lebanon', 'LBN');1
Probosciger aterrimus;('Malaysia', 'MYS');1
Probosciger aterrimus;('New Zealand', 'NZL');1
Probosciger aterrimus;('Philippines', 'PHL');1
Probosciger aterrimus;('Singapore', 'SGP');1
Probosciger aterrimus;('South Africa', 'ZAF');1
Probosciger aterrimus;('Taiwan, Province of China', 'TWN');1
Probosciger aterrimus;('United Kingdom', 'GBR');1
Prolemur simus;('Madagascar', 'MDG');12
Prolemur simus;('Brazil', 'BRA');2
Prolemur simus;('India', 'IND');2
Prolemur simus;('Russian Federation', 'RUS');2
Prolemur simus;('United States', 'USA');2
Prolemur simus;('Bhutan', 'BTN');1
Prolemur simus;('Cambodia', 'KHM');1
Prolemur simus;('China', 'CHN');1
Prolemur simus;('Costa Rica', 'CRI');1
Prolemur simus;('Ethiopia', 'ETH');1
Prolemur simus;('Falkland Islands (Malvinas)', 'FLK');1
Prolemur simus;('Finland', 'FIN');1
Prolemur simus;('Japan', 'JPN');1
Prolemur simus;('Kazakhstan', 'KAZ');1
Prolemur simus;('Kenya', 'KEN');1
Prolemur simus;('Mauritius', 'MUS');1
Prolemur simus;('Mexico', 'MEX');1
Prolemur simus;('Myanmar', 'MMR');1
Prolemur simus;('Nepal', 'NPL');1
Prolemur simus;('New Zealand', 'NZL');1
Prolemur simus;('Suriname', 'SUR');1
Prolemur simus;('Taiwan, Province of China', 'TWN');1
Prolemur simus;('Thailand', 'THA');1
Prolemur simus;('Uganda', 'UGA');1
Prolemur simus;('United Kingdom', 'GBR');1
Prolemur simus;('Venezuela, Bolivarian Republic of', 'VEN');1
Prolemur simus;('Viet Nam', 'VNM');1
Propithecus coquereli;('Madagascar', 'MDG');12
Propithecus coquereli;('United States', 'USA');7
Propithecus coquereli;('South Africa', 'ZAF');4
Propithecus coquereli;('India', 'IND');3
Propithecus coquereli;('Kenya', 'KEN');3
Propithecus coquereli;('Tanzania, United Republic of', 'TZA');3
Propithecus coquereli;('Brazil', 'BRA');2
Propithecus coquereli;('China', 'CHN');2
Propithecus coquereli;('Japan', 'JPN');2
Propithecus coquereli;('Russian Federation', 'RUS');2
Propithecus coquereli;('United Kingdom', 'GBR');2
Propithecus coquereli;('Zimbabwe', 'ZWE');2
Propithecus coquereli;('Aruba', 'ABW');1
Propithecus coquereli;('Botswana', 'BWA');1
Propithecus coquereli;('Canada', 'CAN');1
Propithecus coquereli;('Ethiopia', 'ETH');1
Propithecus coquereli;('Gabon', 'GAB');1
Propithecus coquereli;('Germany', 'DEU');1
Propithecus coquereli;('Iran, Islamic Republic of', 'IRN');1
Propithecus coquereli;('Malaysia', 'MYS');1
Propithecus coquereli;('Mauritius', 'MUS');1
Propithecus coquereli;('Myanmar', 'MMR');1
Propithecus coquereli;('Namibia', 'NAM');1
Propithecus coquereli;('New Zealand', 'NZL');1
Propithecus coquereli;('Panama', 'PAN');1
Propithecus coquereli;('Rwanda', 'RWA');1
Propithecus coquereli;('Sweden', 'SWE');1
Propithecus coquereli;('Uganda', 'UGA');1
Propithecus coquereli;('Viet Nam', 'VNM');1
Propithecus deckenii;('Madagascar', 'MDG');1
Propithecus diadema;('Madagascar', 'MDG');9
Propithecus diadema;('United States', 'USA');3
Propithecus diadema;('China', 'CHN');2
Propithecus diadema;('Congo, The Democratic Republic of the', 'COD');2
Propithecus diadema;('Hong Kong', 'HKG');2
Propithecus diadema;('Singapore', 'SGP');2
Propithecus diadema;('Brazil', 'BRA');1
Propithecus diadema;('Cameroon', 'CMR');1
Propithecus diadema;('Ghana', 'GHA');1
Propithecus diadema;('Iceland', 'ISL');1
Propithecus diadema;('India', 'IND');1
Propithecus diadema;('Indonesia', 'IDN');1
Propithecus diadema;('Japan', 'JPN');1
Propithecus diadema;('Liberia', 'LBR');1
Propithecus diadema;('Luxembourg', 'LUX');1
Propithecus diadema;('South Africa', 'ZAF');1
Propithecus diadema;('Sweden', 'SWE');1
Propithecus verreauxi;('Madagascar', 'MDG');5
Propithecus verreauxi;('United States', 'USA');4
Propithecus verreauxi;('Australia', 'AUS');3
Propithecus verreauxi;('United Kingdom', 'GBR');3
Propithecus verreauxi;('Germany', 'DEU');2
Propithecus verreauxi;('Austria', 'AUT');1
Propithecus verreauxi;('Bangladesh', 'BGD');1
Propithecus verreauxi;('Brazil', 'BRA');1
Propithecus verreauxi;('China', 'CHN');1
Propithecus verreauxi;('France', 'FRA');1
Propithecus verreauxi;('Guinea', 'GIN');1
Propithecus verreauxi;('India', 'IND');1
Propithecus verreauxi;('Japan', 'JPN');1
Propithecus verreauxi;('Myanmar', 'MMR');1
Propithecus verreauxi;('Namibia', 'NAM');1
Propithecus verreauxi;('Netherlands', 'NLD');1
Propithecus verreauxi;('New Caledonia', 'NCL');1
Propithecus verreauxi;('New Zealand', 'NZL');1
Propithecus verreauxi;('South Africa', 'ZAF');1
Propithecus verreauxi;('Sri Lanka', 'LKA');1
Propithecus verreauxi;('Venezuela, Bolivarian Republic of', 'VEN');1
Psammobates geometricus;('South Africa', 'ZAF');7
Psammobates geometricus;('Bangladesh', 'BGD');1
Psammobates geometricus;('China', 'CHN');1
Psammobates geometricus;('Indonesia', 'IDN');1
Psammobates geometricus;('Madagascar', 'MDG');1
Psammobates geometricus;('Nepal', 'NPL');1
Psammobates geometricus;('Viet Nam', 'VNM');1
Psephotus chrysopterygius;('Australia', 'AUS');7
Psephotus chrysopterygius;('Ireland', 'IRL');1
Psephotus chrysopterygius;('United States', 'USA');1
Psephotus dissimilis;('France', 'FRA');1
Psephotus pulcherrimus;('Australia', 'AUS');6
Psephotus pulcherrimus;('Bhutan', 'BTN');1
Psephotus pulcherrimus;('Ecuador', 'ECU');1
Psephotus pulcherrimus;('Mauritius', 'MUS');1
Psephotus pulcherrimus;('New Zealand', 'NZL');1
Psephotus pulcherrimus;('Palau', 'PLW');1
Psephotus pulcherrimus;('United Kingdom', 'GBR');1
Psephotus pulcherrimus;('United States', 'USA');1
Psephotus pulcherrimus;('Uruguay', 'URY');1
Pseudemydura umbrina;('Australia', 'AUS');14
Pseudemydura umbrina;('New Zealand', 'NZL');3
Pseudemydura umbrina;('Singapore', 'SGP');2
Pseudemydura umbrina;('Belgium', 'BEL');1
Pseudemydura umbrina;('Canada', 'CAN');1
Pseudemydura umbrina;('Croatia', 'HRV');1
Pseudemydura umbrina;('India', 'IND');1
Pseudemydura umbrina;('Malaysia', 'MYS');1
Pseudemydura umbrina;('Switzerland', 'CHE');1
Pseudochelidon sirintarae;('Myanmar', 'MMR');1
Pseudochelidon sirintarae;('Philippines', 'PHL');1
Pseudochelidon sirintarae;('Singapore', 'SGP');1
Pseudochelidon sirintarae;('Thailand', 'THA');1
Pseudoryx nghetinhensis;('Viet Nam', 'VNM');20
Pseudoryx nghetinhensis;"(""Lao People's Democratic Republic"", 'LAO')";14
Pseudoryx nghetinhensis;('Indonesia', 'IDN');6
Pseudoryx nghetinhensis;('China', 'CHN');5
Pseudoryx nghetinhensis;('United States', 'USA');4
Pseudoryx nghetinhensis;('Cambodia', 'KHM');3
Pseudoryx nghetinhensis;('Malaysia', 'MYS');3
Pseudoryx nghetinhensis;('Thailand', 'THA');3
Pseudoryx nghetinhensis;('Congo, The Democratic Republic of the', 'COD');2
Pseudoryx nghetinhensis;('Myanmar', 'MMR');2
Pseudoryx nghetinhensis;('Philippines', 'PHL');2
Pseudoryx nghetinhensis;('Singapore', 'SGP');2
Pseudoryx nghetinhensis;('Bangladesh', 'BGD');1
Pseudoryx nghetinhensis;('Congo', 'COG');1
Pseudoryx nghetinhensis;('Ecuador', 'ECU');1
Pseudoryx nghetinhensis;('India', 'IND');1
Pseudoryx nghetinhensis;('Italy', 'ITA');1
Pseudoryx nghetinhensis;('Japan', 'JPN');1
Pseudoryx nghetinhensis;('Kenya', 'KEN');1
Pseudoryx nghetinhensis;('Madagascar', 'MDG');1
Pseudoryx nghetinhensis;('Mexico', 'MEX');1
Pseudoryx nghetinhensis;('Namibia', 'NAM');1
Pseudoryx nghetinhensis;('Nigeria', 'NGA');1
Pseudoryx nghetinhensis;('Panama', 'PAN');1
Pseudoryx nghetinhensis;('Poland', 'POL');1
Pseudoryx nghetinhensis;('Russian Federation', 'RUS');1
Pseudoryx nghetinhensis;('South Sudan', 'SSD');1
Pseudoryx nghetinhensis;('Tanzania, United Republic of', 'TZA');1
Pseudoryx nghetinhensis;('United Kingdom', 'GBR');1
Pseudoryx nghetinhensis;('Zimbabwe', 'ZWE');1
Psittacula echo;('Mauritius', 'MUS');2
Psittacula echo;('United Kingdom', 'GBR');2
Psittacula echo;('Australia', 'AUS');1
Psittacula echo;('Bangladesh', 'BGD');1
Psittacula echo;('Gambia', 'GMB');1
Psittacula echo;('India', 'IND');1
Psittacula echo;('Japan', 'JPN');1
Psittacula echo;('Nigeria', 'NGA');1
Psittacula echo;('Pakistan', 'PAK');1
Psittacula echo;('South Africa', 'ZAF');1
Psittacula echo;('Taiwan, Province of China', 'TWN');1
Psittacula echo;('United States', 'USA');1
Psittacula echo;('Viet Nam', 'VNM');1
Psittacus erithacus;('United States', 'USA');7
Psittacus erithacus;('Ghana', 'GHA');5
Psittacus erithacus;('South Africa', 'ZAF');5
Psittacus erithacus;('Cameroon', 'CMR');4
Psittacus erithacus;('Congo', 'COG');4
Psittacus erithacus;('India', 'IND');3
Psittacus erithacus;('Kenya', 'KEN');3
Psittacus erithacus;('Nigeria', 'NGA');3
Psittacus erithacus;('Spain', 'ESP');3
Psittacus erithacus;('United Kingdom', 'GBR');3
Psittacus erithacus;('China', 'CHN');2
Psittacus erithacus;('Congo, The Democratic Republic of the', 'COD');2
Psittacus erithacus;"(""Côte d'Ivoire"", 'CIV')";2
Psittacus erithacus;('Kuwait', 'KWT');2
Psittacus erithacus;('Pakistan', 'PAK');2
Psittacus erithacus;('Singapore', 'SGP');2
Psittacus erithacus;('Uganda', 'UGA');2
Psittacus erithacus;('Bahrain', 'BHR');1
Psittacus erithacus;('Bolivia, Plurinational State of', 'BOL');1
Psittacus erithacus;('Botswana', 'BWA');1
Psittacus erithacus;('Canada', 'CAN');1
Psittacus erithacus;('Germany', 'DEU');1
Psittacus erithacus;('Guinea', 'GIN');1
Psittacus erithacus;('Iran, Islamic Republic of', 'IRN');1
Psittacus erithacus;('Israel', 'ISR');1
Psittacus erithacus;('Jamaica', 'JAM');1
Psittacus erithacus;('Jordan', 'JOR');1
Psittacus erithacus;('Kazakhstan', 'KAZ');1
Psittacus erithacus;"(""Lao People's Democratic Republic"", 'LAO')";1
Psittacus erithacus;('Liberia', 'LBR');1
Psittacus erithacus;('Malaysia', 'MYS');1
Psittacus erithacus;('Mauritania', 'MRT');1
Psittacus erithacus;('Mozambique', 'MOZ');1
Psittacus erithacus;('Namibia', 'NAM');1
Psittacus erithacus;('Rwanda', 'RWA');1
Psittacus erithacus;('Solomon Islands', 'SLB');1
Psittacus erithacus;('Tanzania, United Republic of', 'TZA');1
Psittacus erithacus;('Thailand', 'THA');1
Psittacus erithacus;('Turkey', 'TUR');1
Psittacus erithacus;('Viet Nam', 'VNM');1
Psittacus erithacus;('Zimbabwe', 'ZWE');1
Pterocnemia pennata;('United States', 'USA');8
Pterocnemia pennata;('Chile', 'CHL');7
Pterocnemia pennata;('Argentina', 'ARG');6
Pterocnemia pennata;('Australia', 'AUS');2
Pterocnemia pennata;('Bolivia, Plurinational State of', 'BOL');2
Pterocnemia pennata;('Brazil', 'BRA');2
Pterocnemia pennata;('Spain', 'ESP');2
Pterocnemia pennata;('Ecuador', 'ECU');1
Pterocnemia pennata;('Lebanon', 'LBN');1
Pterocnemia pennata;('Mexico', 'MEX');1
Pterocnemia pennata;('Peru', 'PER');1
Pterocnemia pennata;('Switzerland', 'CHE');1
Pterocnemia pennata;('United Kingdom', 'GBR');1
Pterocnemia pennata;('Uruguay', 'URY');1
Pteronura brasiliensis;('Brazil', 'BRA');6
Pteronura brasiliensis;('Argentina', 'ARG');2
Pteronura brasiliensis;('United States', 'USA');2
Pteronura brasiliensis;('Chile', 'CHL');1
Pteronura brasiliensis;('Hungary', 'HUN');1
Pteronura brasiliensis;('Netherlands', 'NLD');1
Pteronura brasiliensis;('Paraguay', 'PRY');1
Pteronura brasiliensis;('Peru', 'PER');1
Pteronura brasiliensis;('Uruguay', 'URY');1
Pteropus mariannus;('Australia', 'AUS');1
Pteropus mariannus;('Guam', 'GUM');1
Pteropus mariannus;('Panama', 'PAN');1
Pteropus mariannus;('Papua New Guinea', 'PNG');1
Pteropus mariannus;('United States', 'USA');1
Pteropus pelewensis;('Palau', 'PLW');1
Pudu puda;('Argentina', 'ARG');5
Pudu puda;('Chile', 'CHL');4
Pudu puda;('Mexico', 'MEX');3
Pudu puda;('Brazil', 'BRA');2
Pudu puda;('China', 'CHN');2
Pudu puda;('Colombia', 'COL');2
Pudu puda;('Costa Rica', 'CRI');2
Pudu puda;('El Salvador', 'SLV');2
Pudu puda;('Honduras', 'HND');2
Pudu puda;('Nicaragua', 'NIC');2
Pudu puda;('Panama', 'PAN');2
Pudu puda;('Peru', 'PER');2
Pudu puda;('Australia', 'AUS');1
Pudu puda;('Belize', 'BLZ');1
Pudu puda;('Cuba', 'CUB');1
Pudu puda;('Dominican Republic', 'DOM');1
Pudu puda;('Ecuador', 'ECU');1
Pudu puda;('Guatemala', 'GTM');1
Pudu puda;('India', 'IND');1
Pudu puda;('Indonesia', 'IDN');1
Pudu puda;('Italy', 'ITA');1
Pudu puda;('Japan', 'JPN');1
Pudu puda;('Kazakhstan', 'KAZ');1
Pudu puda;('Madagascar', 'MDG');1
Pudu puda;('Mongolia', 'MNG');1
Pudu puda;('New Zealand', 'NZL');1
Pudu puda;('Papua New Guinea', 'PNG');1
Pudu puda;('Paraguay', 'PRY');1
Pudu puda;('Puerto Rico', 'PRI');1
Pudu puda;('Russian Federation', 'RUS');1
Pudu puda;('Venezuela, Bolivarian Republic of', 'VEN');1
Puma concolor;('Malta', 'MLT');4
Puma concolor;('Switzerland', 'CHE');4
Puma concolor;('United Kingdom', 'GBR');3
Puma concolor;('United States', 'USA');3
Puma concolor;('Italy', 'ITA');2
Puma concolor;('Spain', 'ESP');2
Puma concolor;('Sweden', 'SWE');2
Puma concolor;('Belgium', 'BEL');1
Puma concolor;('Canada', 'CAN');1
Puma concolor;('Denmark', 'DNK');1
Puma concolor;('Finland', 'FIN');1
Puma concolor;('Germany', 'DEU');1
Puma concolor;('Isle of Man', 'IMN');1
Puma concolor;('Mexico', 'MEX');1
Pygathrix cinerea;('Brazil', 'BRA');1
Pygathrix cinerea;('Cambodia', 'KHM');1
Pygathrix cinerea;('China', 'CHN');1
Pygathrix cinerea;('Congo', 'COG');1
Pygathrix cinerea;('Indonesia', 'IDN');1
Pygathrix cinerea;"(""Lao People's Democratic Republic"", 'LAO')";1
Pygathrix cinerea;('Viet Nam', 'VNM');1
Pygathrix nemaeus;('Viet Nam', 'VNM');25
Pygathrix nemaeus;('Cambodia', 'KHM');8
Pygathrix nemaeus;"(""Lao People's Democratic Republic"", 'LAO')";6
Pygathrix nemaeus;('United States', 'USA');4
Pygathrix nemaeus;('Bangladesh', 'BGD');3
Pygathrix nemaeus;('Australia', 'AUS');2
Pygathrix nemaeus;('Myanmar', 'MMR');2
Pygathrix nemaeus;('Nepal', 'NPL');2
Pygathrix nemaeus;('South Africa', 'ZAF');2
Pygathrix nemaeus;('Brazil', 'BRA');1
Pygathrix nemaeus;('Canada', 'CAN');1
Pygathrix nemaeus;('China', 'CHN');1
Pygathrix nemaeus;('Colombia', 'COL');1
Pygathrix nemaeus;('Congo', 'COG');1
Pygathrix nemaeus;('Congo, The Democratic Republic of the', 'COD');1
Pygathrix nemaeus;('Germany', 'DEU');1
Pygathrix nemaeus;('India', 'IND');1
Pygathrix nemaeus;('Indonesia', 'IDN');1
Pygathrix nemaeus;('Madagascar', 'MDG');1
Pygathrix nemaeus;('Malaysia', 'MYS');1
Pygathrix nemaeus;('Namibia', 'NAM');1
Pygathrix nemaeus;('Rwanda', 'RWA');1
Pygathrix nemaeus;('Singapore', 'SGP');1
Pygathrix nemaeus;('Sri Lanka', 'LKA');1
Pygathrix nemaeus;('Tanzania, United Republic of', 'TZA');1
Pygathrix nemaeus;('Thailand', 'THA');1
Pygathrix nemaeus;('Uganda', 'UGA');1
Pygathrix nigripes;('Viet Nam', 'VNM');2
Pygathrix nigripes;('Haiti', 'HTI');1
Pygathrix nigripes;('Myanmar', 'MMR');1
Pygathrix nigripes;('Pakistan', 'PAK');1
Pygathrix nigripes;('Philippines', 'PHL');1
Pygathrix nigripes;('Puerto Rico', 'PRI');1
Pygathrix nigripes;('Spain', 'ESP');1
Pygathrix nigripes;('United States', 'USA');1
Python molurus molurus;('India', 'IND');4
Python molurus molurus;('United States', 'USA');3
Python molurus molurus;('Australia', 'AUS');2
Python molurus molurus;('Bangladesh', 'BGD');2
Python molurus molurus;('Papua New Guinea', 'PNG');2
Python molurus molurus;('United Kingdom', 'GBR');2
Python molurus molurus;('Canada', 'CAN');1
Python molurus molurus;('China', 'CHN');1
Python molurus molurus;('Cuba', 'CUB');1
Python molurus molurus;('Guinea', 'GIN');1
Python molurus molurus;('Indonesia', 'IDN');1
Python molurus molurus;('Kenya', 'KEN');1
Python molurus molurus;('Mexico', 'MEX');1
Python molurus molurus;('Nepal', 'NPL');1
Python molurus molurus;('Pakistan', 'PAK');1
Python molurus molurus;('Poland', 'POL');1
Python molurus molurus;('Sri Lanka', 'LKA');1
Pyxis arachnoides;('Canada', 'CAN');2
Pyxis arachnoides;('Madagascar', 'MDG');1
Pyxis arachnoides;('Malaysia', 'MYS');1
Pyxis arachnoides;('Mexico', 'MEX');1
Pyxis arachnoides;('United Kingdom', 'GBR');1
Pyxis arachnoides;('United States', 'USA');1
Rhinoceros sondaicus;('Indonesia', 'IDN');25
Rhinoceros sondaicus;('India', 'IND');12
Rhinoceros sondaicus;('China', 'CHN');11
Rhinoceros sondaicus;('Viet Nam', 'VNM');8
Rhinoceros sondaicus;('South Africa', 'ZAF');6
Rhinoceros sondaicus;('Malaysia', 'MYS');5
Rhinoceros sondaicus;('Australia', 'AUS');4
Rhinoceros sondaicus;('Bangladesh', 'BGD');4
Rhinoceros sondaicus;('Cambodia', 'KHM');4
Rhinoceros sondaicus;('Myanmar', 'MMR');4
Rhinoceros sondaicus;('Thailand', 'THA');4
Rhinoceros sondaicus;"(""Lao People's Democratic Republic"", 'LAO')";3
Rhinoceros sondaicus;('Nepal', 'NPL');3
Rhinoceros sondaicus;('Russian Federation', 'RUS');2
Rhinoceros sondaicus;('Uganda', 'UGA');2
Rhinoceros sondaicus;('United States', 'USA');2
Rhinoceros sondaicus;('Afghanistan', 'AFG');1
Rhinoceros sondaicus;('Angola', 'AGO');1
Rhinoceros sondaicus;('Bhutan', 'BTN');1
Rhinoceros sondaicus;('Brazil', 'BRA');1
Rhinoceros sondaicus;('Canada', 'CAN');1
Rhinoceros sondaicus;('Chad', 'TCD');1
Rhinoceros sondaicus;('Costa Rica', 'CRI');1
Rhinoceros sondaicus;('Ecuador', 'ECU');1
Rhinoceros sondaicus;('Mexico', 'MEX');1
Rhinoceros sondaicus;('Netherlands', 'NLD');1
Rhinoceros sondaicus;('Oman', 'OMN');1
Rhinoceros sondaicus;('Pakistan', 'PAK');1
Rhinoceros sondaicus;('Philippines', 'PHL');1
Rhinoceros sondaicus;('Rwanda', 'RWA');1
Rhinoceros sondaicus;('Somalia', 'SOM');1
Rhinoceros sondaicus;('Sudan', 'SDN');1
Rhinoceros sondaicus;('Sweden', 'SWE');1
Rhinoceros sondaicus;('Switzerland', 'CHE');1
Rhinoceros sondaicus;('Syrian Arab Republic', 'SYR');1
Rhinoceros sondaicus;('Tanzania, United Republic of', 'TZA');1
Rhinoceros sondaicus;('United Kingdom', 'GBR');1
Rhinoceros sondaicus;('Yemen', 'YEM');1
Rhinoceros unicornis;('India', 'IND');40
Rhinoceros unicornis;('Nepal', 'NPL');29
Rhinoceros unicornis;('China', 'CHN');17
Rhinoceros unicornis;('Viet Nam', 'VNM');13
Rhinoceros unicornis;('Bangladesh', 'BGD');6
Rhinoceros unicornis;('Myanmar', 'MMR');6
Rhinoceros unicornis;('Pakistan', 'PAK');6
Rhinoceros unicornis;('South Africa', 'ZAF');6
Rhinoceros unicornis;('United Kingdom', 'GBR');5
Rhinoceros unicornis;('United States', 'USA');5
Rhinoceros unicornis;('Kenya', 'KEN');4
Rhinoceros unicornis;('Bhutan', 'BTN');3
Rhinoceros unicornis;('Indonesia', 'IDN');2
Rhinoceros unicornis;('Malaysia', 'MYS');2
Rhinoceros unicornis;('Mexico', 'MEX');2
Rhinoceros unicornis;('Switzerland', 'CHE');2
Rhinoceros unicornis;('Thailand', 'THA');2
Rhinoceros unicornis;('Yemen', 'YEM');2
Rhinoceros unicornis;('Argentina', 'ARG');1
Rhinoceros unicornis;('Australia', 'AUS');1
Rhinoceros unicornis;('Bulgaria', 'BGR');1
Rhinoceros unicornis;('Cameroon', 'CMR');1
Rhinoceros unicornis;('Central African Republic', 'CAF');1
Rhinoceros unicornis;('Chad', 'TCD');1
Rhinoceros unicornis;('Congo', 'COG');1
Rhinoceros unicornis;('France', 'FRA');1
Rhinoceros unicornis;('Guinea', 'GIN');1
Rhinoceros unicornis;('Italy', 'ITA');1
Rhinoceros unicornis;"(""Lao People's Democratic Republic"", 'LAO')";1
Rhinoceros unicornis;('Namibia', 'NAM');1
Rhinoceros unicornis;('Nicaragua', 'NIC');1
Rhinoceros unicornis;('Portugal', 'PRT');1
Rhinoceros unicornis;('Russian Federation', 'RUS');1
Rhinoceros unicornis;('Saudi Arabia', 'SAU');1
Rhinoceros unicornis;('Singapore', 'SGP');1
Rhinoceros unicornis;('Sudan', 'SDN');1
Rhinoceros unicornis;('Sweden', 'SWE');1
Rhinoceros unicornis;('Uganda', 'UGA');1
Rhinoceros unicornis;('United Arab Emirates', 'ARE');1
Rhinoceros unicornis;('Zimbabwe', 'ZWE');1
Rhinopithecus avunculus;('Viet Nam', 'VNM');4
Rhinopithecus avunculus;('Cameroon', 'CMR');1
Rhinopithecus avunculus;('China', 'CHN');1
Rhinopithecus avunculus;('Indonesia', 'IDN');1
Rhinopithecus avunculus;('Malaysia', 'MYS');1
Rhinopithecus avunculus;('Myanmar', 'MMR');1
Rhinopithecus avunculus;('Singapore', 'SGP');1
Rhinopithecus avunculus;('Thailand', 'THA');1
Rhinopithecus avunculus;('United States', 'USA');1
Rhinopithecus avunculus;('Zambia', 'ZMB');1
Rhinopithecus bieti;('China', 'CHN');6
Rhinopithecus bieti;('Myanmar', 'MMR');3
Rhinopithecus bieti;('India', 'IND');2
Rhinopithecus bieti;('Viet Nam', 'VNM');2
Rhinopithecus bieti;('Bangladesh', 'BGD');1
Rhinopithecus bieti;('Bhutan', 'BTN');1
Rhinopithecus bieti;('Cambodia', 'KHM');1
Rhinopithecus bieti;('Costa Rica', 'CRI');1
Rhinopithecus bieti;('Indonesia', 'IDN');1
Rhinopithecus bieti;('Kenya', 'KEN');1
Rhinopithecus bieti;"(""Korea, Democratic People's Republic of"", 'PRK')";1
Rhinopithecus bieti;"(""Lao People's Democratic Republic"", 'LAO')";1
Rhinopithecus bieti;('Malaysia', 'MYS');1
Rhinopithecus bieti;('Mexico', 'MEX');1
Rhinopithecus bieti;('Nepal', 'NPL');1
Rhinopithecus bieti;('Norway', 'NOR');1
Rhinopithecus bieti;('Philippines', 'PHL');1
Rhinopithecus bieti;('Russian Federation', 'RUS');1
Rhinopithecus bieti;('Rwanda', 'RWA');1
Rhinopithecus bieti;('Spain', 'ESP');1
Rhinopithecus bieti;('Thailand', 'THA');1
Rhinopithecus bieti;('Uganda', 'UGA');1
Rhinopithecus bieti;('United States', 'USA');1
Rhinopithecus bieti;('Zambia', 'ZMB');1
Rhinopithecus brelichi;('China', 'CHN');2
Rhinopithecus roxellana;('China', 'CHN');15
Rhinopithecus roxellana;('United States', 'USA');3
Rhinopithecus roxellana;('Hong Kong', 'HKG');2
Rhinopithecus roxellana;('Kenya', 'KEN');2
Rhinopithecus roxellana;('Australia', 'AUS');1
Rhinopithecus roxellana;('Japan', 'JPN');1
Rhinopithecus roxellana;('Mexico', 'MEX');1
Rhinopithecus roxellana;('Mongolia', 'MNG');1
Rhinopithecus roxellana;('Myanmar', 'MMR');1
Rhinopithecus roxellana;('Russian Federation', 'RUS');1
Rhinopithecus roxellana;('Slovenia', 'SVN');1
Rhinopithecus roxellana;('Sweden', 'SWE');1
Rhinopithecus roxellana;('United Kingdom', 'GBR');1
Rhinopithecus strykeri;('China', 'CHN');7
Rhinopithecus strykeri;('Myanmar', 'MMR');7
Rhinopithecus strykeri;('Viet Nam', 'VNM');3
Rhinopithecus strykeri;('Brazil', 'BRA');2
Rhinopithecus strykeri;('Indonesia', 'IDN');2
Rhinopithecus strykeri;('Australia', 'AUS');1
