scientific_name;iso3;iso3
Lutra lutra;IRL;5
Lutra lutra;NOR;5
Lutra lutra;PHL;5
Lutra lutra;RUS;5
Lutra lutra;DEU;4
Lutra lutra;FRA;4
Lutra lutra;ISR;4
Lutra lutra;MYS;4
Lutra lutra;USA;4
Lutra lutra;AUS;3
Lutra lutra;LBN;3
Lutra lutra;NPL;3
Lutra lutra;VNM;3
Lutra lutra;BEL;2
Lutra lutra;CAN;2
Lutra lutra;CZE;2
Lutra lutra;EST;2
Lutra lutra;IRN;2
Lutra lutra;LKA;2
Lutra lutra;LTU;2
Lutra lutra;LUX;2
Lutra lutra;MEX;2
Lutra lutra;MMR;2
Lutra lutra;PAK;2
Lutra lutra;POL;2
Lutra lutra;ROU;2
Lutra lutra;SGP;2
Lutra lutra;TWN;2
Lutra lutra;AFG;1
Lutra lutra;AUT;1
Lutra lutra;BGD;1
Lutra lutra;BLR;1
Lutra lutra;BRA;1
Lutra lutra;BTN;1
Lutra lutra;BWA;1
Lutra lutra;CHE;1
Lutra lutra;COG;1
Lutra lutra;CRI;1
Lutra lutra;DNK;1
Lutra lutra;ETH;1
Lutra lutra;FIN;1
Lutra lutra;GAB;1
Lutra lutra;ISL;1
Lutra lutra;KAZ;1
Lutra lutra;KEN;1
Lutra lutra;KHM;1
Lutra lutra;LVA;1
Lutra lutra;MDG;1
Lutra lutra;NLD;1
Lutra lutra;PER;1
Lutra lutra;SRB;1
Lutra lutra;SWE;1
Lutra lutra;SWZ;1
Lutra lutra;TUR;1
Lutra lutra;UKR;1
Lutra lutra;ZAF;1
Lutra lutra;ZWE;1
Lutrogale perspicillata;IND;13
Lutrogale perspicillata;SGP;7
Lutrogale perspicillata;BGD;5
Lutrogale perspicillata;MYS;5
Lutrogale perspicillata;NPL;4
Lutrogale perspicillata;PHL;4
Lutrogale perspicillata;THA;4
Lutrogale perspicillata;IDN;3
Lutrogale perspicillata;JPN;3
Lutrogale perspicillata;LKA;3
Lutrogale perspicillata;MMR;3
Lutrogale perspicillata;CHN;2
Lutrogale perspicillata;KHM;2
Lutrogale perspicillata;TWN;2
Lutrogale perspicillata;VNM;2
Lutrogale perspicillata;AUS;1
Lutrogale perspicillata;BRA;1
Lutrogale perspicillata;BRN;1
Lutrogale perspicillata;BTN;1
Lutrogale perspicillata;BWA;1
Lutrogale perspicillata;CHE;1
Lutrogale perspicillata;GBR;1
Lutrogale perspicillata;IRN;1
Lutrogale perspicillata;IRQ;1
Lutrogale perspicillata;KOR;1
Lutrogale perspicillata;PAK;1
Lutrogale perspicillata;USA;1
Lutrogale perspicillata;ZAF;1
Lutrogale perspicillata;ZWE;1
Lygodactylus williamsi;MDG;1
Lygodactylus williamsi;USA;1
Lygodactylus williamsi;ZAF;1
Lynx pardinus;ESP;23
Lynx pardinus;PRT;23
Lynx pardinus;CHN;4
Lynx pardinus;FRA;4
Lynx pardinus;GBR;3
Lynx pardinus;USA;3
Lynx pardinus;AUS;2
Lynx pardinus;ITA;2
Lynx pardinus;MEX;2
Lynx pardinus;ROU;2
Lynx pardinus;ARG;1
Lynx pardinus;BEN;1
Lynx pardinus;CAN;1
Lynx pardinus;CHL;1
Lynx pardinus;DEU;1
Lynx pardinus;DZA;1
Lynx pardinus;EGY;1
Lynx pardinus;EST;1
Lynx pardinus;IDN;1
Lynx pardinus;MAR;1
Lynx pardinus;MYS;1
Lynx pardinus;POL;1
Lynx pardinus;RUS;1
Lynx pardinus;TUN;1
Macaca silenus;IND;20
Macaca silenus;CHN;2
Macaca silenus;LKA;2
Macaca silenus;ARE;1
Macaca silenus;ARG;1
Macaca silenus;AUS;1
Macaca silenus;BEL;1
Macaca silenus;BGD;1
Macaca silenus;BTN;1
Macaca silenus;CHE;1
Macaca silenus;COG;1
Macaca silenus;DEU;1
Macaca silenus;FRA;1
Macaca silenus;IDN;1
Macaca silenus;ITA;1
Macaca silenus;JPN;1
Macaca silenus;PAK;1
Macaca silenus;PHL;1
Macaca silenus;THA;1
Macaca silenus;USA;1
Macaca sylvanus;MAR;21
Macaca sylvanus;DZA;15
Macaca sylvanus;GBR;15
Macaca sylvanus;ESP;7
Macaca sylvanus;DEU;5
Macaca sylvanus;CHN;4
Macaca sylvanus;FRA;4
Macaca sylvanus;RUS;4
Macaca sylvanus;GEO;3
Macaca sylvanus;IDN;3
Macaca sylvanus;ZAF;3
Macaca sylvanus;AUS;2
Macaca sylvanus;BRA;2
Macaca sylvanus;CAN;2
Macaca sylvanus;IND;2
Macaca sylvanus;IRL;2
Macaca sylvanus;MDG;2
Macaca sylvanus;NPL;2
Macaca sylvanus;TUN;2
Macaca sylvanus;TUR;2
Macaca sylvanus;VNM;2
Macaca sylvanus;BRB;1
Macaca sylvanus;CHL;1
Macaca sylvanus;CIV;1
Macaca sylvanus;CMR;1
Macaca sylvanus;COL;1
Macaca sylvanus;EGY;1
Macaca sylvanus;FIN;1
Macaca sylvanus;GIN;1
Macaca sylvanus;GRC;1
Macaca sylvanus;IRN;1
Macaca sylvanus;ISL;1
Macaca sylvanus;ISR;1
Macaca sylvanus;JPN;1
Macaca sylvanus;KEN;1
Macaca sylvanus;LAO;1
Macaca sylvanus;MRT;1
Macaca sylvanus;MYS;1
Macaca sylvanus;NOR;1
Macaca sylvanus;PER;1
Macaca sylvanus;PHL;1
Macaca sylvanus;POL;1
Macaca sylvanus;PRI;1
Macaca sylvanus;SDN;1
Macaca sylvanus;TCD;1
Macaca sylvanus;UKR;1
Macaca sylvanus;USA;1
Macaca sylvanus;ZMB;1
Macaca sylvanus;ZWE;1
Macrocephalon maleo;IDN;9
Macrocephalon maleo;CHN;3
Macrocephalon maleo;AUS;2
Macrocephalon maleo;BRA;2
Macrocephalon maleo;IND;2
Macrocephalon maleo;ITA;2
Macrocephalon maleo;JPN;2
Macrocephalon maleo;KOR;2
Macrocephalon maleo;USA;2
Macrocephalon maleo;BLZ;1
Macrocephalon maleo;CAN;1
Macrocephalon maleo;CZE;1
Macrocephalon maleo;DEU;1
Macrocephalon maleo;ESP;1
Macrocephalon maleo;FIN;1
Macrocephalon maleo;FRA;1
Macrocephalon maleo;GBR;1
Macrocephalon maleo;GHA;1
Macrocephalon maleo;GRC;1
Macrocephalon maleo;IRN;1
Macrocephalon maleo;JAM;1
Macrocephalon maleo;KHM;1
Macrocephalon maleo;LAO;1
Macrocephalon maleo;LUX;1
Macrocephalon maleo;MEX;1
Macrocephalon maleo;MMR;1
Macrocephalon maleo;MYS;1
Macrocephalon maleo;NPL;1
Macrocephalon maleo;NZL;1
Macrocephalon maleo;PAK;1
Macrocephalon maleo;PLW;1
Macrocephalon maleo;POL;1
Macrocephalon maleo;PRK;1
Macrocephalon maleo;PRT;1
Macrocephalon maleo;RUS;1
Macrocephalon maleo;RWA;1
Macrocephalon maleo;SGP;1
Macrocephalon maleo;THA;1
Macrocephalon maleo;TUR;1
Macrocephalon maleo;TZA;1
Macrocephalon maleo;VNM;1
Macrocephalon maleo;ZAF;1
Macrotis lagotis;AUS;29
Macrotis lagotis;BRA;2
Macrotis lagotis;CAN;2
Macrotis lagotis;CHN;1
Macrotis lagotis;ESP;1
Macrotis lagotis;FRA;1
Macrotis lagotis;GBR;1
Macrotis lagotis;MEX;1
Macrotis lagotis;NZL;1
Macrotis lagotis;SGP;1
Macrotis lagotis;USA;1
Malacochersus tornieri;KEN;11
Malacochersus tornieri;TZA;11
Malacochersus tornieri;GBR;4
Malacochersus tornieri;JPN;4
Malacochersus tornieri;ZMB;4
Malacochersus tornieri;CHN;3
Malacochersus tornieri;DEU;3
Malacochersus tornieri;MDG;3
Malacochersus tornieri;MEX;3
Malacochersus tornieri;CAN;2
Malacochersus tornieri;CHE;2
Malacochersus tornieri;CMR;2
Malacochersus tornieri;GIN;2
Malacochersus tornieri;MRT;2
Malacochersus tornieri;USA;2
Malacochersus tornieri;AUS;1
Malacochersus tornieri;BGD;1
Malacochersus tornieri;COG;1
Malacochersus tornieri;DNK;1
Malacochersus tornieri;GAB;1
Malacochersus tornieri;GHA;1
Malacochersus tornieri;HUN;1
Malacochersus tornieri;IND;1
Malacochersus tornieri;ITA;1
Malacochersus tornieri;KHM;1
Malacochersus tornieri;NOR;1
Malacochersus tornieri;ROU;1
Malacochersus tornieri;SGP;1
Malacochersus tornieri;SWE;1
Malacochersus tornieri;ZAF;1
Mandrillus leucophaeus;BGR;1
Mandrillus leucophaeus;BWA;1
Mandrillus leucophaeus;CAN;1
Mandrillus leucophaeus;ROU;1
Mandrillus leucophaeus;SWZ;1
Mandrillus leucophaeus;ZAF;1
Mandrillus leucophaeus;ZWE;1
Mandrillus sphinx;FRA;5
Mandrillus sphinx;GAB;5
Mandrillus sphinx;USA;4
Mandrillus sphinx;CMR;2
Mandrillus sphinx;COG;2
Mandrillus sphinx;AUS;1
Mandrillus sphinx;GBR;1
Mandrillus sphinx;ZAF;1
Manis crassicaudata;CHN;38
Manis crassicaudata;IND;28
Manis crassicaudata;VNM;27
Manis crassicaudata;MMR;14
Manis crassicaudata;PAK;9
Manis crassicaudata;NPL;6
Manis crassicaudata;IDN;5
Manis crassicaudata;MYS;5
Manis crassicaudata;THA;5
Manis crassicaudata;USA;5
Manis crassicaudata;BGD;4
Manis crassicaudata;LKA;4
Manis crassicaudata;BTN;3
Manis crassicaudata;GBR;3
Manis crassicaudata;ZAF;3
Manis crassicaudata;GHA;2
Manis crassicaudata;LAO;2
Manis crassicaudata;SGP;2
Manis crassicaudata;ZWE;2
Manis crassicaudata;AUT;1
Manis crassicaudata;BWA;1
Manis crassicaudata;CHE;1
Manis crassicaudata;CMR;1
Manis crassicaudata;COG;1
Manis crassicaudata;DEU;1
Manis crassicaudata;GIN;1
Manis crassicaudata;KHM;1
Manis crassicaudata;KOR;1
Manis crassicaudata;PHL;1
Manis crassicaudata;RWA;1
Manis crassicaudata;ZMB;1
Manis culionensis;CHN;20
Manis culionensis;PHL;17
Manis culionensis;VNM;16
Manis culionensis;MYS;8
Manis culionensis;IDN;7
Manis culionensis;IND;5
Manis culionensis;KHM;5
Manis culionensis;THA;5
Manis culionensis;COG;4
Manis culionensis;LAO;4
Manis culionensis;MMR;4
Manis culionensis;BGD;3
Manis culionensis;USA;3
Manis culionensis;ZAF;3
Manis culionensis;CMR;2
Manis culionensis;ETH;2
Manis culionensis;GAB;2
Manis culionensis;KEN;2
Manis culionensis;MDG;2
Manis culionensis;NPL;2
Manis culionensis;SGP;2
Manis culionensis;TWN;2
Manis culionensis;AUS;1
Manis culionensis;BEL;1
Manis culionensis;BOL;1
Manis culionensis;BRA;1
Manis culionensis;BWA;1
Manis culionensis;CHE;1
Manis culionensis;COL;1
Manis culionensis;FRA;1
Manis culionensis;ITA;1
Manis culionensis;LKA;1
Manis culionensis;MAR;1
Manis culionensis;MEX;1
Manis culionensis;TZA;1
Manis culionensis;UKR;1
Manis gigantea;CHN;25
Manis gigantea;VNM;17
Manis gigantea;ZAF;12
Manis gigantea;CMR;9
Manis gigantea;GAB;9
Manis gigantea;SGP;9
Manis gigantea;COG;8
Manis gigantea;TZA;8
Manis gigantea;GHA;7
Manis gigantea;IND;6
Manis gigantea;KEN;6
Manis gigantea;GBR;5
Manis gigantea;MYS;5
Manis gigantea;ZWE;5
Manis gigantea;IDN;4
Manis gigantea;USA;4
Manis gigantea;PHL;3
Manis gigantea;THA;3
Manis gigantea;ISR;2
Manis gigantea;JPN;2
Manis gigantea;MDG;2
Manis gigantea;MMR;2
Manis gigantea;PRK;2
Manis gigantea;RWA;2
Manis gigantea;AUS;1
Manis gigantea;BDI;1
Manis gigantea;BRA;1
Manis gigantea;BRN;1
Manis gigantea;CAF;1
Manis gigantea;COD;1
Manis gigantea;CRI;1
Manis gigantea;ESP;1
Manis gigantea;GEO;1
Manis gigantea;GIN;1
Manis gigantea;MEX;1
Manis gigantea;PSE;1
Manis gigantea;RUS;1
Manis gigantea;TCD;1
Manis javanica;CHN;26
Manis javanica;VNM;17
Manis javanica;MYS;11
Manis javanica;SGP;10
Manis javanica;IDN;9
Manis javanica;USA;8
Manis javanica;IND;7
Manis javanica;THA;7
Manis javanica;KHM;5
Manis javanica;ZAF;5
Manis javanica;LAO;4
Manis javanica;PAK;4
Manis javanica;CMR;3
Manis javanica;GBR;3
Manis javanica;MMR;3
Manis javanica;ZWE;3
Manis javanica;AUS;2
Manis javanica;BRN;2
Manis javanica;GHA;2
Manis javanica;GIN;2
Manis javanica;JPN;2
Manis javanica;KEN;2
Manis javanica;NPL;2
Manis javanica;PHL;2
Manis javanica;ARG;1
Manis javanica;BRA;1
Manis javanica;COG;1
Manis javanica;DEU;1
Manis javanica;EGY;1
Manis javanica;ESP;1
Manis javanica;FRA;1
Manis javanica;IRQ;1
Manis javanica;KOR;1
Manis javanica;LBN;1
Manis javanica;POL;1
Manis javanica;PRK;1
Manis javanica;PRT;1
Manis javanica;RUS;1
Manis javanica;SAU;1
Manis javanica;TUR;1
Manis pentadactyla;CHN;24
Manis pentadactyla;VNM;13
Manis pentadactyla;IDN;5
Manis pentadactyla;USA;5
Manis pentadactyla;KHM;3
Manis pentadactyla;LAO;3
Manis pentadactyla;NPL;3
Manis pentadactyla;SGP;3
Manis pentadactyla;THA;3
Manis pentadactyla;AUS;2
Manis pentadactyla;BGD;2
Manis pentadactyla;TWN;2
Manis pentadactyla;ZWE;2
Manis pentadactyla;CAF;1
Manis pentadactyla;COD;1
Manis pentadactyla;GAB;1
Manis pentadactyla;GBR;1
Manis pentadactyla;GIN;1
Manis pentadactyla;IND;1
Manis pentadactyla;KOR;1
Manis pentadactyla;MEX;1
Manis pentadactyla;MMR;1
Manis pentadactyla;MYS;1
Manis pentadactyla;TZA;1
Manis temminckii;CHN;37
Manis temminckii;VNM;15
Manis temminckii;ZAF;13
Manis temminckii;GBR;9
Manis temminckii;USA;8
Manis temminckii;ZWE;8
Manis temminckii;AUS;7
Manis temminckii;IND;7
Manis temminckii;MEX;5
Manis temminckii;FRA;4
Manis temminckii;KEN;4
Manis temminckii;MMR;4
Manis temminckii;BGR;3
Manis temminckii;CAN;3
Manis temminckii;CMR;3
Manis temminckii;ESP;3
Manis temminckii;GHA;3
Manis temminckii;IDN;3
Manis temminckii;JPN;3
Manis temminckii;NOR;3
Manis temminckii;PHL;3
Manis temminckii;SGP;3
Manis temminckii;BTN;2
Manis temminckii;DEU;2
Manis temminckii;GIN;2
Manis temminckii;HUN;2
Manis temminckii;LAO;2
Manis temminckii;MYS;2
Manis temminckii;NZL;2
Manis temminckii;TCD;2
Manis temminckii;AUT;1
Manis temminckii;BEL;1
Manis temminckii;ETH;1
Manis temminckii;GAB;1
Manis temminckii;IRL;1
Manis temminckii;ITA;1
Manis temminckii;JAM;1
Manis temminckii;NPL;1
Manis temminckii;RWA;1
Manis temminckii;THA;1
Manis temminckii;TZA;1
Manis temminckii;ZMB;1
Manis tetradactyla;CHN;11
Manis tetradactyla;IDN;6
Manis tetradactyla;VNM;6
Manis tetradactyla;CMR;3
Manis tetradactyla;GBR;3
Manis tetradactyla;SGP;3
Manis tetradactyla;ZAF;3
Manis tetradactyla;BRA;2
Manis tetradactyla;CAN;2
Manis tetradactyla;COG;2
Manis tetradactyla;FRA;2
Manis tetradactyla;GHA;2
Manis tetradactyla;IND;2
Manis tetradactyla;PHL;2
Manis tetradactyla;THA;2
Manis tetradactyla;AUS;1
Manis tetradactyla;CAF;1
Manis tetradactyla;CHL;1
Manis tetradactyla;COD;1
Manis tetradactyla;FIN;1
Manis tetradactyla;GAB;1
Manis tetradactyla;ITA;1
Manis tetradactyla;KEN;1
Manis tetradactyla;LAO;1
Manis tetradactyla;LKA;1
Manis tetradactyla;MDG;1
Manis tetradactyla;MYS;1
Manis tetradactyla;NZL;1
Manis tetradactyla;PLW;1
Manis tetradactyla;SWE;1
Manis tetradactyla;USA;1
Manis tetradactyla;ZMB;1
Manis tricuspis;CHN;22
Manis tricuspis;VNM;14
Manis tricuspis;USA;7
Manis tricuspis;MYS;6
Manis tricuspis;THA;6
Manis tricuspis;ZAF;6
Manis tricuspis;MEX;5
Manis tricuspis;MMR;5
Manis tricuspis;COG;4
Manis tricuspis;COL;4
Manis tricuspis;IDN;4
Manis tricuspis;KEN;4
Manis tricuspis;CAN;3
Manis tricuspis;CMR;3
Manis tricuspis;ESP;3
Manis tricuspis;MAR;3
Manis tricuspis;ARG;2
Manis tricuspis;CIV;2
Manis tricuspis;COD;2
Manis tricuspis;DEU;2
Manis tricuspis;DZA;2
Manis tricuspis;GAB;2
Manis tricuspis;IND;2
Manis tricuspis;KAZ;2
Manis tricuspis;NPL;2
Manis tricuspis;PRT;2
Manis tricuspis;SGP;2
Manis tricuspis;AFG;1
Manis tricuspis;AUS;1
Manis tricuspis;BEN;1
Manis tricuspis;CAF;1
Manis tricuspis;ETH;1
Manis tricuspis;GBR;1
Manis tricuspis;GEO;1
Manis tricuspis;GHA;1
Manis tricuspis;GIN;1
Manis tricuspis;IRL;1
Manis tricuspis;ITA;1
Manis tricuspis;JAM;1
Manis tricuspis;KHM;1
Manis tricuspis;LAO;1
Manis tricuspis;LKA;1
Manis tricuspis;MDG;1
Manis tricuspis;PAK;1
Manis tricuspis;PER;1
Manis tricuspis;PHL;1
Manis tricuspis;POL;1
Manis tricuspis;ROU;1
Manis tricuspis;TUR;1
Manis tricuspis;TZA;1
Manis tricuspis;ZWE;1
Mauremys annamensis;VNM;2
Megaptera novaeangliae;MEX;6
Megaptera novaeangliae;USA;4
Megaptera novaeangliae;CAN;3
Megaptera novaeangliae;NZL;3
Megaptera novaeangliae;ZAF;2
Megaptera novaeangliae;AUS;1
Megaptera novaeangliae;CHL;1
Megaptera novaeangliae;COL;1
Megaptera novaeangliae;FRA;1
Megaptera novaeangliae;IND;1
Megaptera novaeangliae;JPN;1
Megaptera novaeangliae;LKA;1
Megaptera novaeangliae;MDG;1
Megaptera novaeangliae;MMR;1
Megaptera novaeangliae;NLD;1
Megaptera novaeangliae;PER;1
Megaptera novaeangliae;RUS;1
Melanochelys tricarinata;IND;2
Melanochelys tricarinata;BGD;1
Melanosuchus niger;BRA;16
Melanosuchus niger;PER;10
Melanosuchus niger;USA;8
Melanosuchus niger;BOL;5
Melanosuchus niger;COL;5
Melanosuchus niger;GBR;4
Melanosuchus niger;AUS;3
Melanosuchus niger;IND;3
Melanosuchus niger;NZL;3
Melanosuchus niger;ARG;2
Melanosuchus niger;COG;2
Melanosuchus niger;MEX;2
Melanosuchus niger;BRB;1
Melanosuchus niger;CAN;1
Melanosuchus niger;CHL;1
Melanosuchus niger;CHN;1
Melanosuchus niger;ESP;1
Melanosuchus niger;IDN;1
Melanosuchus niger;LAO;1
Melanosuchus niger;MDG;1
Melanosuchus niger;MYS;1
Melanosuchus niger;PHL;1
Melanosuchus niger;VNM;1
Melanosuchus niger;ZMB;1
Melursus ursinus;IND;23
Melursus ursinus;LKA;13
Melursus ursinus;NPL;8
Melursus ursinus;USA;4
Melursus ursinus;BGD;3
Melursus ursinus;BTN;2
Melursus ursinus;GBR;2
Melursus ursinus;KEN;2
Melursus ursinus;BRA;1
Melursus ursinus;CHN;1
Melursus ursinus;DEU;1
Melursus ursinus;PAK;1
Melursus ursinus;PER;1
Melursus ursinus;TZA;1
Melursus ursinus;ZAF;1
Microcebus berthae;MDG;14
Microcebus berthae;BRA;3
Microcebus berthae;CAN;3
Microcebus berthae;CHN;3
Microcebus berthae;GBR;2
Microcebus berthae;IDN;2
Microcebus berthae;MEX;2
Microcebus berthae;PER;2
Microcebus berthae;USA;2
Microcebus berthae;AFG;1
Microcebus berthae;BOL;1
Microcebus berthae;BRB;1
Microcebus berthae;COG;1
Microcebus berthae;COL;1
Microcebus berthae;CUB;1
Microcebus berthae;IND;1
Microcebus berthae;ISR;1
Microcebus berthae;MMR;1
Microcebus berthae;PAK;1
Microcebus berthae;THA;1
Microcebus berthae;TZA;1
Microcebus berthae;VNM;1
Microcebus berthae;ZAF;1
Microcebus gerpi;MDG;3
Microcebus gerpi;VNM;2
Microcebus gerpi;AUS;1
Microcebus gerpi;BRA;1
Microcebus gerpi;CHN;1
Microcebus gerpi;CMR;1
Microcebus gerpi;COL;1
Microcebus gerpi;DEU;1
Microcebus gerpi;IDN;1
Microcebus gerpi;MYS;1
Microcebus gerpi;PER;1
Microcebus gerpi;USA;1
Microcebus marohita;MDG;2
Microcebus marohita;USA;1
Microcebus murinus;MDG;9
Microcebus murinus;CHN;3
Microcebus murinus;AUS;2
Microcebus murinus;NZL;2
Microcebus murinus;USA;2
Microcebus murinus;VNM;2
Microcebus murinus;BRA;1
Microcebus murinus;CAN;1
Microcebus murinus;COL;1
Microcebus murinus;GBR;1
Microcebus murinus;KHM;1
Microcebus murinus;LAO;1
Microcebus murinus;MMR;1
Microcebus murinus;THA;1
Microcebus murinus;ZAF;1
Microcebus myoxinus;MDG;2
Microcebus myoxinus;CAN;1
Microcebus myoxinus;CHN;1
Microcebus ravelobensis;IND;1
Microcebus ravelobensis;MDG;1
Microcebus ravelobensis;USA;1
Microcebus ravelobensis;ZAF;1
Microcebus rufus;MDG;3
Microcebus rufus;CHN;1
Microcebus rufus;ISR;1
Microcebus rufus;JPN;1
Microcebus rufus;VNM;1
Mitu mitu;BRA;7
Mitu mitu;PER;6
Mitu mitu;USA;2
Mitu mitu;CHN;1
Mitu mitu;COG;1
Mitu mitu;CRI;1
Mitu mitu;IDN;1
Mitu mitu;IRN;1
Mitu mitu;MYS;1
Mitu mitu;TZA;1
Monachus monachus;GRC;15
Monachus monachus;TUR;5
Monachus monachus;USA;4
Monachus monachus;HRV;3
Monachus monachus;MRT;3
Monachus monachus;ESP;2
Monachus monachus;ITA;2
Monachus monachus;ALB;1
Monachus monachus;BGR;1
Monachus monachus;BWA;1
Monachus monachus;CHE;1
Monachus monachus;CHN;1
Monachus monachus;DEU;1
Monachus monachus;EGY;1
Monachus monachus;GAB;1
Monachus monachus;ISR;1
Monachus monachus;LBN;1
Monachus monachus;MAR;1
Monachus monachus;MNE;1
Monachus monachus;NOR;1
Monachus monachus;SWE;1
Monachus monachus;ZWE;1
Monachus schauinslandi;USA;3
Monachus schauinslandi;GEO;1
Monachus tropicalis;USA;7
Monachus tropicalis;AUS;3
Monachus tropicalis;NZL;3
Monachus tropicalis;PRI;3
Monachus tropicalis;ZAF;3
Monachus tropicalis;CHN;2
Monachus tropicalis;ARG;1
Monachus tropicalis;CUB;1
Monachus tropicalis;ESP;1
Monachus tropicalis;FRA;1
Monachus tropicalis;IDN;1
Monachus tropicalis;MEX;1
Monachus tropicalis;NLD;1
Monachus tropicalis;RUS;1
Monachus tropicalis;TUR;1
Morenia ocellata;MMR;4
Morenia ocellata;GBR;3
Morenia ocellata;AUS;2
Morenia ocellata;USA;2
Morenia ocellata;AUT;1
Morenia ocellata;BOL;1
Morenia ocellata;CHN;1
Morenia ocellata;MYS;1
Morenia ocellata;PAK;1
Morenia ocellata;RUS;1
Morenia ocellata;SGP;1
Morenia ocellata;TWN;1
Morenia ocellata;VNM;1
Moschus chrysogaster;BTN;7
Moschus chrysogaster;CHN;6
Moschus chrysogaster;IND;6
Moschus chrysogaster;AFG;4
Moschus chrysogaster;BRA;2
Moschus chrysogaster;GBR;2
Moschus chrysogaster;IDN;2
Moschus chrysogaster;KEN;2
Moschus chrysogaster;MMR;2
Moschus chrysogaster;NPL;2
Moschus chrysogaster;PAK;2
Moschus chrysogaster;USA;2
Moschus chrysogaster;ZAF;2
Moschus chrysogaster;BGD;1
Moschus chrysogaster;CAN;1
Moschus chrysogaster;FRA;1
Moschus chrysogaster;PRK;1
Moschus chrysogaster;RUS;1
Moschus chrysogaster;VNM;1
Moschus cupreus;AFG;5
Moschus cupreus;IND;2
Moschus cupreus;PAK;2
Moschus cupreus;ARG;1
Moschus cupreus;AUS;1
Moschus cupreus;CHL;1
Moschus cupreus;CHN;1
Moschus cupreus;CRI;1
Moschus cupreus;GBR;1
Moschus cupreus;KAZ;1
Moschus cupreus;MMR;1
Moschus cupreus;PRK;1
Moschus cupreus;RUS;1
Moschus cupreus;SVN;1
Moschus cupreus;USA;1
Moschus fuscus;AUS;1
Moschus fuscus;CHN;1
Moschus fuscus;MMR;1
Moschus fuscus;NPL;1
Moschus fuscus;SGP;1
Muntiacus crinifrons;CHN;2
Muntiacus crinifrons;BGD;1
Muntiacus crinifrons;DEU;1
Muntiacus crinifrons;IND;1
Muntiacus crinifrons;LAO;1
Muntiacus crinifrons;LKA;1
Muntiacus crinifrons;MMR;1
Muntiacus crinifrons;MYS;1
Muntiacus crinifrons;NPL;1
Muntiacus crinifrons;PAK;1
Muntiacus crinifrons;THA;1
Muntiacus crinifrons;VNM;1
Mustela nigripes;USA;9
Mustela nigripes;MEX;7
Mustela nigripes;CAN;5
Mustela nigripes;GEO;1
Mycteria cinerea;SGP;6
Mycteria cinerea;MYS;5
Mycteria cinerea;IDN;2
Mycteria cinerea;THA;2
Mycteria cinerea;BRN;1
Mycteria cinerea;IND;1
Mycteria cinerea;KHM;1
Mycteria cinerea;USA;1
Mycteria cinerea;VNM;1
Naemorhedus baileyi;IND;2
Naemorhedus baileyi;CHN;1
Naemorhedus baileyi;MMR;1
Naemorhedus baileyi;NPL;1
Naemorhedus caudatus;CHN;1
Naemorhedus caudatus;IND;1
Naemorhedus caudatus;IRN;1
Naemorhedus caudatus;IRQ;1
Naemorhedus caudatus;PRK;1
Naemorhedus caudatus;RUS;1
Naemorhedus goral;IND;4
Naemorhedus goral;GBR;1
Naemorhedus goral;NPL;1
Naemorhedus goral;USA;1
Naemorhedus goral;ZAF;1
Nanger dama;TCD;7
Nanger dama;CHN;5
Nanger dama;USA;4
Nanger dama;KEN;3
Nanger dama;TZA;3
Nanger dama;ZAF;3
Nanger dama;ARE;2
Nanger dama;CAN;2
Nanger dama;DEU;2
Nanger dama;FRA;2
Nanger dama;GBR;2
Nanger dama;TUN;2
Nanger dama;ZWE;2
Nanger dama;BEL;1
Nanger dama;BRA;1
Nanger dama;BRN;1
Nanger dama;CHL;1
Nanger dama;COG;1
Nanger dama;COL;1
Nanger dama;FIN;1
Nanger dama;GAB;1
Nanger dama;IDN;1
Nanger dama;IND;1
Nanger dama;ISR;1
Nanger dama;JOR;1
Nanger dama;JPN;1
Nanger dama;KAZ;1
Nanger dama;MDG;1
Nanger dama;MKD;1
Nanger dama;MYS;1
Nanger dama;NLD;1
Nanger dama;OMN;1
Nanger dama;PER;1
Nanger dama;PRT;1
Nanger dama;ZMB;1
Nasalis larvatus;IDN;16
Nasalis larvatus;MYS;15
Nasalis larvatus;AUS;6
Nasalis larvatus;BRN;5
Nasalis larvatus;CHN;5
Nasalis larvatus;NZL;4
Nasalis larvatus;GBR;3
Nasalis larvatus;IND;3
Nasalis larvatus;JPN;3
Nasalis larvatus;SGP;3
Nasalis larvatus;CAN;2
Nasalis larvatus;BEL;1
Nasalis larvatus;BGD;1
Nasalis larvatus;BRA;1
Nasalis larvatus;COD;1
Nasalis larvatus;CRI;1
Nasalis larvatus;IRL;1
Nasalis larvatus;ISL;1
Nasalis larvatus;KEN;1
Nasalis larvatus;KOR;1
Nasalis larvatus;LKA;1
Nasalis larvatus;MDG;1
Nasalis larvatus;NOR;1
Nasalis larvatus;NPL;1
Nasalis larvatus;PER;1
Nasalis larvatus;ROU;1
Nasalis larvatus;RUS;1
Nasalis larvatus;SVK;1
Nasalis larvatus;THA;1
Nasalis larvatus;UKR;1
Nasalis larvatus;USA;1
Nasalis larvatus;ZMB;1
Natator depressus;AUS;10
Natator depressus;GIN;1
Natator depressus;USA;1
Nectophrynoides asperginis;TZA;24
Nectophrynoides asperginis;USA;11
Nectophrynoides asperginis;AUS;9
Nectophrynoides asperginis;CHN;7
Nectophrynoides asperginis;IND;7
