scientific_name;Countries;Countries
Macaca sylvanus;algeria;15
Macaca sylvanus;uk;9
Macaca sylvanus;britain;8
Macaca sylvanus;spain;7
Macaca sylvanus;germany;5
Macaca sylvanus;china;4
Macaca sylvanus;france;4
Macaca sylvanus;russia;4
Macaca sylvanus;indonesia;3
Macaca sylvanus;south africa;3
Macaca sylvanus;australia;2
Macaca sylvanus;brazil;2
Macaca sylvanus;canada;2
Macaca sylvanus;iberia;2
Macaca sylvanus;india;2
Macaca sylvanus;ireland;2
Macaca sylvanus;madagascar;2
Macaca sylvanus;nepal;2
Macaca sylvanus;tunisia;2
Macaca sylvanus;turkey;2
Macaca sylvanus;ulster;2
Macaca sylvanus;vietnam;2
Macaca sylvanus;america;1
Macaca sylvanus;cameroon;1
Macaca sylvanus;chad;1
Macaca sylvanus;chile;1
Macaca sylvanus;colombia;1
Macaca sylvanus;egypt;1
Macaca sylvanus;finland;1
Macaca sylvanus;georgia;1
Macaca sylvanus;great britain;1
Macaca sylvanus;greece;1
Macaca sylvanus;guinea;1
Macaca sylvanus;iceland;1
Macaca sylvanus;iran;1
Macaca sylvanus;israel;1
Macaca sylvanus;ivory coast;1
Macaca sylvanus;japan;1
Macaca sylvanus;kenya;1
Macaca sylvanus;laos;1
Macaca sylvanus;malaysia;1
Macaca sylvanus;mauritania;1
Macaca sylvanus;norway;1
Macaca sylvanus;peru;1
Macaca sylvanus;philippines;1
Macaca sylvanus;poland;1
Macaca sylvanus;puerto rico;1
Macaca sylvanus;sudan;1
Macaca sylvanus;the ivory coast;1
Macaca sylvanus;the rock;1
Macaca sylvanus;u.k.;1
Macaca sylvanus;ukraine;1
Macaca sylvanus;zambia;1
Macaca sylvanus;zimbabwe;1
Macrocephalon maleo;indonesia;9
Macrocephalon maleo;china;3
Macrocephalon maleo;australia;2
Macrocephalon maleo;brazil;2
Macrocephalon maleo;india;2
Macrocephalon maleo;italy;2
Macrocephalon maleo;japan;2
Macrocephalon maleo;south korea;2
Macrocephalon maleo;u.s.;2
Macrocephalon maleo;us;2
Macrocephalon maleo;belize;1
Macrocephalon maleo;cambodia;1
Macrocephalon maleo;canada;1
Macrocephalon maleo;czechia;1
Macrocephalon maleo;finland;1
Macrocephalon maleo;france;1
Macrocephalon maleo;germany;1
Macrocephalon maleo;ghana;1
Macrocephalon maleo;greece;1
Macrocephalon maleo;iran;1
Macrocephalon maleo;jamaica;1
Macrocephalon maleo;korea;1
Macrocephalon maleo;laos;1
Macrocephalon maleo;luxembourg;1
Macrocephalon maleo;malaysia;1
Macrocephalon maleo;mexico;1
Macrocephalon maleo;myanmar;1
Macrocephalon maleo;nepal;1
Macrocephalon maleo;new zealand;1
Macrocephalon maleo;pakistan;1
Macrocephalon maleo;palau;1
Macrocephalon maleo;poland;1
Macrocephalon maleo;portugal;1
Macrocephalon maleo;russia;1
Macrocephalon maleo;rwanda;1
Macrocephalon maleo;singapore;1
Macrocephalon maleo;south africa;1
Macrocephalon maleo;spain;1
Macrocephalon maleo;tanzania;1
Macrocephalon maleo;thailand;1
Macrocephalon maleo;turkey;1
Macrocephalon maleo;u.k.;1
Macrocephalon maleo;united states;1
Macrocephalon maleo;vietnam;1
Macrotis lagotis;australia;29
Macrotis lagotis;brazil;2
Macrotis lagotis;canada;2
Macrotis lagotis;america;1
Macrotis lagotis;china;1
Macrotis lagotis;france;1
Macrotis lagotis;mexico;1
Macrotis lagotis;new zealand;1
Macrotis lagotis;singapore;1
Macrotis lagotis;spain;1
Macrotis lagotis;u.s.;1
Macrotis lagotis;uk;1
Malacochersus tornieri;kenya;11
Malacochersus tornieri;tanzania;11
Malacochersus tornieri;japan;4
Malacochersus tornieri;uk;4
Malacochersus tornieri;zambia;4
Malacochersus tornieri;china;3
Malacochersus tornieri;germany;3
Malacochersus tornieri;madagascar;3
Malacochersus tornieri;mexico;3
Malacochersus tornieri;cameroon;2
Malacochersus tornieri;canada;2
Malacochersus tornieri;guinea;2
Malacochersus tornieri;mauritania;2
Malacochersus tornieri;switzerland;2
Malacochersus tornieri;united states;2
Malacochersus tornieri;australia;1
Malacochersus tornieri;bangladesh;1
Malacochersus tornieri;cambodia;1
Malacochersus tornieri;congo;1
Malacochersus tornieri;denmark;1
Malacochersus tornieri;gabon;1
Malacochersus tornieri;ghana;1
Malacochersus tornieri;hungary;1
Malacochersus tornieri;india;1
Malacochersus tornieri;italy;1
Malacochersus tornieri;norway;1
Malacochersus tornieri;romania;1
Malacochersus tornieri;singapore;1
Malacochersus tornieri;south africa;1
Malacochersus tornieri;sweden;1
Malacochersus tornieri;u.s.;1
Malacochersus tornieri;usa;1
Mandrillus leucophaeus;botswana;1
Mandrillus leucophaeus;bulgaria;1
Mandrillus leucophaeus;canada;1
Mandrillus leucophaeus;romania;1
Mandrillus leucophaeus;south africa;1
Mandrillus leucophaeus;swaziland;1
Mandrillus leucophaeus;zimbabwe;1
Mandrillus sphinx;france;5
Mandrillus sphinx;gabon;5
Mandrillus sphinx;u.s.;4
Mandrillus sphinx;cameroon;2
Mandrillus sphinx;congo;2
Mandrillus sphinx;australia;1
Mandrillus sphinx;britain;1
Mandrillus sphinx;south africa;1
Mandrillus sphinx;uk;1
Manis crassicaudata;china;38
Manis crassicaudata;india;28
Manis crassicaudata;vietnam;27
Manis crassicaudata;myanmar;13
Manis crassicaudata;pakistan;9
Manis crassicaudata;nepal;6
Manis crassicaudata;indonesia;5
Manis crassicaudata;malaysia;5
Manis crassicaudata;thailand;5
Manis crassicaudata;bangladesh;4
Manis crassicaudata;sri lanka;4
Manis crassicaudata;u.s.;4
Manis crassicaudata;bhutan;3
Manis crassicaudata;south africa;3
Manis crassicaudata;ghana;2
Manis crassicaudata;laos;2
Manis crassicaudata;singapore;2
Manis crassicaudata;uk;2
Manis crassicaudata;zimbabwe;2
Manis crassicaudata;austria;1
Manis crassicaudata;botswana;1
Manis crassicaudata;burma;1
Manis crassicaudata;cambodia;1
Manis crassicaudata;cameroon;1
Manis crassicaudata;congo;1
Manis crassicaudata;germany;1
Manis crassicaudata;guinea;1
Manis crassicaudata;philippines;1
Manis crassicaudata;rwanda;1
Manis crassicaudata;south korea;1
Manis crassicaudata;switzerland;1
Manis crassicaudata;u.k.;1
Manis crassicaudata;us;1
Manis crassicaudata;zambia;1
Manis culionensis;china;20
Manis culionensis;philippines;17
Manis culionensis;vietnam;15
Manis culionensis;malaysia;8
Manis culionensis;indonesia;7
Manis culionensis;cambodia;5
Manis culionensis;india;5
Manis culionensis;thailand;5
Manis culionensis;congo;4
Manis culionensis;laos;4
Manis culionensis;myanmar;4
Manis culionensis;bangladesh;3
Manis culionensis;south africa;3
Manis culionensis;u.s.;3
Manis culionensis;cameroon;2
Manis culionensis;ethiopia;2
Manis culionensis;gabon;2
Manis culionensis;kenya;2
Manis culionensis;madagascar;2
Manis culionensis;nepal;2
Manis culionensis;singapore;2
Manis culionensis;taiwan;2
Manis culionensis;viet nam;2
Manis culionensis;australia;1
Manis culionensis;belgium;1
Manis culionensis;bolivia;1
Manis culionensis;botswana;1
Manis culionensis;brazil;1
Manis culionensis;colombia;1
Manis culionensis;france;1
Manis culionensis;italy;1
Manis culionensis;mexico;1
Manis culionensis;morocco;1
Manis culionensis;sri lanka;1
Manis culionensis;switzerland;1
Manis culionensis;tanzania;1
Manis culionensis;ukraine;1
Manis gigantea;china;25
Manis gigantea;vietnam;17
Manis gigantea;south africa;12
Manis gigantea;cameroon;9
Manis gigantea;gabon;9
Manis gigantea;singapore;9
Manis gigantea;congo;8
Manis gigantea;tanzania;8
Manis gigantea;ghana;7
Manis gigantea;india;6
Manis gigantea;kenya;6
Manis gigantea;malaysia;5
Manis gigantea;zimbabwe;5
Manis gigantea;indonesia;4
Manis gigantea;philippines;3
Manis gigantea;thailand;3
Manis gigantea;uk;3
Manis gigantea;israel;2
Manis gigantea;japan;2
Manis gigantea;madagascar;2
Manis gigantea;myanmar;2
Manis gigantea;rwanda;2
Manis gigantea;u.k.;2
Manis gigantea;u.s.;2
Manis gigantea;australia;1
Manis gigantea;brazil;1
Manis gigantea;britain;1
Manis gigantea;brunei;1
Manis gigantea;burundi;1
Manis gigantea;central african republic;1
Manis gigantea;chad;1
Manis gigantea;costa rica;1
Manis gigantea;democratic republic of congo;1
Manis gigantea;georgia;1
Manis gigantea;guinea;1
Manis gigantea;korea;1
Manis gigantea;mexico;1
Manis gigantea;north korea;1
Manis gigantea;palestine;1
Manis gigantea;russia;1
Manis gigantea;spain;1
Manis gigantea;us;1
Manis gigantea;usa;1
Manis javanica;china;26
Manis javanica;vietnam;17
Manis javanica;malaysia;11
Manis javanica;singapore;10
Manis javanica;indonesia;9
Manis javanica;india;7
Manis javanica;thailand;7
Manis javanica;cambodia;5
Manis javanica;south africa;5
Manis javanica;laos;4
Manis javanica;pakistan;4
Manis javanica;u.s.;4
Manis javanica;cameroon;3
Manis javanica;us;3
Manis javanica;zimbabwe;3
Manis javanica;australia;2
Manis javanica;brunei;2
Manis javanica;ghana;2
Manis javanica;guinea;2
Manis javanica;japan;2
Manis javanica;kenya;2
Manis javanica;myanmar;2
Manis javanica;nepal;2
Manis javanica;philippines;2
Manis javanica;uk;2
Manis javanica;viet nam;2
Manis javanica;america;1
Manis javanica;argentina;1
Manis javanica;brazil;1
Manis javanica;burma;1
Manis javanica;congo;1
Manis javanica;egypt;1
Manis javanica;france;1
Manis javanica;germany;1
Manis javanica;iraq;1
Manis javanica;korea;1
Manis javanica;lebanon;1
Manis javanica;poland;1
Manis javanica;portugal;1
Manis javanica;russia;1
Manis javanica;saudi arabia;1
Manis javanica;south korea;1
Manis javanica;south vietnam;1
Manis javanica;spain;1
Manis javanica;turkey;1
Manis javanica;u.k.;1
Manis javanica;usa;1
Manis pentadactyla;china;24
Manis pentadactyla;vietnam;13
Manis pentadactyla;indonesia;5
Manis pentadactyla;u.s.;4
Manis pentadactyla;cambodia;3
Manis pentadactyla;laos;3
Manis pentadactyla;nepal;3
Manis pentadactyla;singapore;3
Manis pentadactyla;thailand;3
Manis pentadactyla;australia;2
Manis pentadactyla;bangladesh;2
Manis pentadactyla;taiwan;2
Manis pentadactyla;zimbabwe;2
Manis pentadactyla;central african republic;1
Manis pentadactyla;democratic republic of congo;1
Manis pentadactyla;gabon;1
Manis pentadactyla;guinea;1
Manis pentadactyla;india;1
Manis pentadactyla;malaysia;1
Manis pentadactyla;mexico;1
Manis pentadactyla;myanmar;1
Manis pentadactyla;south korea;1
Manis pentadactyla;tanzania;1
Manis pentadactyla;united kingdom;1
Manis pentadactyla;us;1
Manis temminckii;china;37
Manis temminckii;vietnam;15
Manis temminckii;south africa;13
Manis temminckii;zimbabwe;8
Manis temminckii;australia;7
Manis temminckii;india;7
Manis temminckii;mexico;5
Manis temminckii;uk;5
Manis temminckii;france;4
Manis temminckii;kenya;4
Manis temminckii;britain;3
Manis temminckii;bulgaria;3
Manis temminckii;cameroon;3
Manis temminckii;canada;3
Manis temminckii;ghana;3
Manis temminckii;indonesia;3
Manis temminckii;japan;3
Manis temminckii;myanmar;3
Manis temminckii;norway;3
Manis temminckii;philippines;3
Manis temminckii;singapore;3
Manis temminckii;spain;3
Manis temminckii;u.s.;3
Manis temminckii;us;3
Manis temminckii;bhutan;2
Manis temminckii;chad;2
Manis temminckii;germany;2
Manis temminckii;guinea;2
Manis temminckii;hungary;2
Manis temminckii;laos;2
Manis temminckii;malaysia;2
Manis temminckii;new zealand;2
Manis temminckii;america;1
Manis temminckii;austria;1
Manis temminckii;belgium;1
Manis temminckii;burma;1
Manis temminckii;columbia;1
Manis temminckii;ethiopia;1
Manis temminckii;gabon;1
Manis temminckii;great britain;1
Manis temminckii;ireland;1
Manis temminckii;italy;1
Manis temminckii;jamaica;1
Manis temminckii;nepal;1
Manis temminckii;rwanda;1
Manis temminckii;tanzania;1
Manis temminckii;thailand;1
Manis temminckii;u.k.;1
Manis temminckii;zambia;1
Manis tetradactyla;china;11
Manis tetradactyla;indonesia;6
Manis tetradactyla;vietnam;6
Manis tetradactyla;cameroon;3
Manis tetradactyla;singapore;3
Manis tetradactyla;south africa;3
Manis tetradactyla;uk;3
Manis tetradactyla;brazil;2
Manis tetradactyla;canada;2
Manis tetradactyla;congo;2
Manis tetradactyla;france;2
Manis tetradactyla;ghana;2
Manis tetradactyla;india;2
Manis tetradactyla;philippines;2
Manis tetradactyla;thailand;2
Manis tetradactyla;australia;1
Manis tetradactyla;central african republic;1
Manis tetradactyla;chile;1
Manis tetradactyla;democratic republic of congo;1
Manis tetradactyla;finland;1
Manis tetradactyla;gabon;1
Manis tetradactyla;italy;1
Manis tetradactyla;kenya;1
Manis tetradactyla;laos;1
Manis tetradactyla;madagascar;1
Manis tetradactyla;malaysia;1
Manis tetradactyla;new zealand;1
Manis tetradactyla;palau;1
Manis tetradactyla;sri lanka;1
Manis tetradactyla;sweden;1
Manis tetradactyla;u.s.;1
Manis tetradactyla;zambia;1
Manis tricuspis;china;22
Manis tricuspis;vietnam;14
Manis tricuspis;malaysia;6
Manis tricuspis;south africa;6
Manis tricuspis;thailand;6
Manis tricuspis;mexico;5
Manis tricuspis;myanmar;5
Manis tricuspis;u.s.;5
Manis tricuspis;colombia;4
Manis tricuspis;congo;4
Manis tricuspis;indonesia;4
Manis tricuspis;kenya;4
Manis tricuspis;cameroon;3
Manis tricuspis;canada;3
Manis tricuspis;morocco;3
Manis tricuspis;spain;3
Manis tricuspis;algeria;2
Manis tricuspis;argentina;2
Manis tricuspis;democratic republic of congo;2
Manis tricuspis;gabon;2
Manis tricuspis;germany;2
Manis tricuspis;india;2
Manis tricuspis;ivory coast;2
Manis tricuspis;kazakhstan;2
Manis tricuspis;nepal;2
Manis tricuspis;portugal;2
Manis tricuspis;singapore;2
Manis tricuspis;afghanistan;1
Manis tricuspis;america;1
Manis tricuspis;australia;1
Manis tricuspis;benin;1
Manis tricuspis;cambodia;1
Manis tricuspis;central african republic;1
Manis tricuspis;ethiopia;1
Manis tricuspis;georgia;1
Manis tricuspis;ghana;1
Manis tricuspis;great britain;1
Manis tricuspis;guinea;1
Manis tricuspis;ireland;1
Manis tricuspis;italy;1
Manis tricuspis;jamaica;1
Manis tricuspis;laos;1
Manis tricuspis;madagascar;1
Manis tricuspis;pakistan;1
Manis tricuspis;peru;1
Manis tricuspis;philippines;1
Manis tricuspis;poland;1
Manis tricuspis;romania;1
Manis tricuspis;sri lanka;1
Manis tricuspis;tanzania;1
Manis tricuspis;turkey;1
Manis tricuspis;uk;1
Manis tricuspis;united states;1
Manis tricuspis;us;1
Manis tricuspis;zimbabwe;1
Mauremys annamensis;vietnam;2
Megaptera novaeangliae;mexico;6
Megaptera novaeangliae;canada;3
Megaptera novaeangliae;new zealand;3
Megaptera novaeangliae;south africa;2
Megaptera novaeangliae;america;1
Megaptera novaeangliae;australia;1
Megaptera novaeangliae;burma;1
Megaptera novaeangliae;chile;1
Megaptera novaeangliae;colombia;1
Megaptera novaeangliae;france;1
Megaptera novaeangliae;india;1
Megaptera novaeangliae;japan;1
Megaptera novaeangliae;madagascar;1
Megaptera novaeangliae;netherlands;1
Megaptera novaeangliae;peru;1
Megaptera novaeangliae;russia;1
Megaptera novaeangliae;sri lanka;1
Megaptera novaeangliae;u.s.;1
Megaptera novaeangliae;us;1
Megaptera novaeangliae;usa;1
Melanochelys tricarinata;india;2
Melanochelys tricarinata;bangladesh;1
Melanosuchus niger;brazil;16
Melanosuchus niger;peru;10
Melanosuchus niger;bolivia;5
Melanosuchus niger;colombia;5
Melanosuchus niger;us;5
Melanosuchus niger;australia;3
Melanosuchus niger;india;3
Melanosuchus niger;new zealand;3
Melanosuchus niger;uk;3
Melanosuchus niger;argentina;2
Melanosuchus niger;congo;2
Melanosuchus niger;mexico;2
Melanosuchus niger;barbados;1
Melanosuchus niger;canada;1
Melanosuchus niger;chile;1
Melanosuchus niger;china;1
Melanosuchus niger;columbia;1
Melanosuchus niger;great britain;1
Melanosuchus niger;indonesia;1
Melanosuchus niger;laos;1
Melanosuchus niger;madagascar;1
Melanosuchus niger;malaysia;1
Melanosuchus niger;philippines;1
Melanosuchus niger;spain;1
Melanosuchus niger;u.s.;1
Melanosuchus niger;united states;1
Melanosuchus niger;vietnam;1
Melanosuchus niger;zambia;1
Melursus ursinus;india;23
Melursus ursinus;sri lanka;13
Melursus ursinus;nepal;8
Melursus ursinus;bangladesh;3
Melursus ursinus;america;2
Melursus ursinus;bhutan;2
Melursus ursinus;kenya;2
Melursus ursinus;uk;2
Melursus ursinus;brazil;1
Melursus ursinus;china;1
Melursus ursinus;germany;1
Melursus ursinus;pakistan;1
Melursus ursinus;peru;1
Melursus ursinus;south africa;1
Melursus ursinus;tanzania;1
Melursus ursinus;u.s.;1
Melursus ursinus;us;1
Microcebus berthae;madagascar;14
Microcebus berthae;brazil;3
Microcebus berthae;canada;3
Microcebus berthae;china;3
Microcebus berthae;indonesia;2
Microcebus berthae;mexico;2
Microcebus berthae;peru;2
Microcebus berthae;us;2
Microcebus berthae;afghanistan;1
Microcebus berthae;barbados;1
Microcebus berthae;bolivia;1
Microcebus berthae;burma;1
Microcebus berthae;colombia;1
Microcebus berthae;congo;1
Microcebus berthae;cuba;1
Microcebus berthae;india;1
Microcebus berthae;israel;1
Microcebus berthae;pakistan;1
Microcebus berthae;south africa;1
Microcebus berthae;tanzania;1
Microcebus berthae;thailand;1
Microcebus berthae;u.k.;1
Microcebus berthae;uk;1
Microcebus berthae;vietnam;1
Microcebus gerpi;madagascar;3
Microcebus gerpi;vietnam;2
Microcebus gerpi;australia;1
Microcebus gerpi;brazil;1
Microcebus gerpi;cameroon;1
Microcebus gerpi;china;1
Microcebus gerpi;colombia;1
Microcebus gerpi;germany;1
Microcebus gerpi;indonesia;1
Microcebus gerpi;malaysia;1
Microcebus gerpi;peru;1
Microcebus gerpi;u.s.;1
Microcebus marohita;madagascar;2
Microcebus marohita;us;1
Microcebus murinus;madagascar;9
Microcebus murinus;china;3
Microcebus murinus;australia;2
Microcebus murinus;new zealand;2
Microcebus murinus;vietnam;2
Microcebus murinus;brazil;1
Microcebus murinus;britain;1
Microcebus murinus;cambodia;1
Microcebus murinus;canada;1
Microcebus murinus;colombia;1
Microcebus murinus;laos;1
Microcebus murinus;myanmar;1
Microcebus murinus;south africa;1
Microcebus murinus;thailand;1
Microcebus murinus;u.s.;1
Microcebus murinus;uk;1
Microcebus murinus;us;1
Microcebus myoxinus;madagascar;2
Microcebus myoxinus;canada;1
Microcebus myoxinus;china;1
Microcebus ravelobensis;india;1
Microcebus ravelobensis;madagascar;1
Microcebus ravelobensis;south africa;1
Microcebus ravelobensis;u.s.;1
Microcebus rufus;madagascar;3
Microcebus rufus;china;1
Microcebus rufus;israel;1
Microcebus rufus;japan;1
Microcebus rufus;vietnam;1
Mitu mitu;brazil;7
Mitu mitu;peru;6
Mitu mitu;china;1
Mitu mitu;congo;1
Mitu mitu;costa rica;1
Mitu mitu;indonesia;1
Mitu mitu;iran;1
Mitu mitu;malaysia;1
Mitu mitu;tanzania;1
Mitu mitu;u.s.;1
Mitu mitu;united states;1
Monachus monachus;greece;15
Monachus monachus;turkey;4
Monachus monachus;croatia;3
Monachus monachus;mauritania;3
Monachus monachus;u.s.;3
Monachus monachus;italy;2
Monachus monachus;spain;2
Monachus monachus;albania;1
Monachus monachus;anatolia;1
Monachus monachus;botswana;1
Monachus monachus;bulgaria;1
Monachus monachus;china;1
Monachus monachus;egypt;1
Monachus monachus;gabon;1
Monachus monachus;germany;1
Monachus monachus;israel;1
Monachus monachus;lebanon;1
Monachus monachus;montenegro;1
Monachus monachus;morocco;1
Monachus monachus;norway;1
Monachus monachus;sweden;1
Monachus monachus;switzerland;1
Monachus monachus;us;1
Monachus monachus;zimbabwe;1
Monachus schauinslandi;u.s.;3
Monachus schauinslandi;georgia;1
Monachus tropicalis;u.s.;5
Monachus tropicalis;australia;3
Monachus tropicalis;new zealand;3
Monachus tropicalis;puerto rico;3
Monachus tropicalis;south africa;3
Monachus tropicalis;china;2
Monachus tropicalis;us;2
Monachus tropicalis;america;1
Monachus tropicalis;argentina;1
Monachus tropicalis;cuba;1
Monachus tropicalis;france;1
Monachus tropicalis;holland;1
Monachus tropicalis;indonesia;1
Monachus tropicalis;mexico;1
Monachus tropicalis;russia;1
Monachus tropicalis;spain;1
Monachus tropicalis;turkey;1
Morenia ocellata;myanmar;4
Morenia ocellata;australia;2
Morenia ocellata;uk;2
Morenia ocellata;us;2
Morenia ocellata;austria;1
Morenia ocellata;bolivia;1
Morenia ocellata;britain;1
Morenia ocellata;burma;1
Morenia ocellata;china;1
Morenia ocellata;malaysia;1
Morenia ocellata;pakistan;1
Morenia ocellata;russia;1
Morenia ocellata;singapore;1
Morenia ocellata;taiwan;1
Morenia ocellata;vietnam;1
Moschus chrysogaster;bhutan;7
Moschus chrysogaster;china;6
Moschus chrysogaster;india;6
Moschus chrysogaster;afghanistan;4
Moschus chrysogaster;brazil;2
Moschus chrysogaster;indonesia;2
Moschus chrysogaster;kenya;2
Moschus chrysogaster;myanmar;2
Moschus chrysogaster;nepal;2
Moschus chrysogaster;pakistan;2
Moschus chrysogaster;south africa;2
Moschus chrysogaster;uk;2
Moschus chrysogaster;bangladesh;1
Moschus chrysogaster;canada;1
Moschus chrysogaster;france;1
Moschus chrysogaster;north korea;1
Moschus chrysogaster;russia;1
Moschus chrysogaster;united states;1
Moschus chrysogaster;usa;1
Moschus chrysogaster;vietnam;1
Moschus cupreus;afghanistan;5
Moschus cupreus;india;2
Moschus cupreus;pakistan;2
Moschus cupreus;argentina;1
Moschus cupreus;australia;1
Moschus cupreus;britain;1
Moschus cupreus;burma;1
Moschus cupreus;chile;1
Moschus cupreus;china;1
Moschus cupreus;costa rica;1
Moschus cupreus;kazakhstan;1
Moschus cupreus;korea;1
Moschus cupreus;myanmar;1
Moschus cupreus;russia;1
Moschus cupreus;slovenia;1
Moschus cupreus;u.k.;1
Moschus cupreus;u.s.;1
Moschus fuscus;australia;1
Moschus fuscus;china;1
Moschus fuscus;myanmar;1
Moschus fuscus;nepal;1
Moschus fuscus;singapore;1
Muntiacus crinifrons;china;2
Muntiacus crinifrons;bangladesh;1
Muntiacus crinifrons;germany;1
Muntiacus crinifrons;india;1
Muntiacus crinifrons;laos;1
Muntiacus crinifrons;malaysia;1
Muntiacus crinifrons;myanmar;1
Muntiacus crinifrons;nepal;1
Muntiacus crinifrons;pakistan;1
Muntiacus crinifrons;sri lanka;1
Muntiacus crinifrons;thailand;1
Muntiacus crinifrons;vietnam;1
Mustela nigripes;mexico;7
Mustela nigripes;u.s.;7
Mustela nigripes;canada;5
Mustela nigripes;america;2
Mustela nigripes;georgia;1
Mycteria cinerea;singapore;6
Mycteria cinerea;malaysia;5
Mycteria cinerea;indonesia;2
Mycteria cinerea;thailand;2
Mycteria cinerea;brunei darussalam;1
Mycteria cinerea;cambodia;1
Mycteria cinerea;india;1
Mycteria cinerea;u.s.;1
Mycteria cinerea;vietnam;1
Naemorhedus baileyi;india;2
Naemorhedus baileyi;china;1
Naemorhedus baileyi;myanmar;1
Naemorhedus baileyi;nepal;1
Naemorhedus caudatus;china;1
Naemorhedus caudatus;india;1
Naemorhedus caudatus;iran;1
Naemorhedus caudatus;iraq;1
Naemorhedus caudatus;korea;1
Naemorhedus caudatus;russia;1
Naemorhedus caudatus;soviet union;1
Naemorhedus goral;india;4
Naemorhedus goral;nepal;1
Naemorhedus goral;south africa;1
Naemorhedus goral;u.s.;1
Naemorhedus goral;uk;1
Nanger dama;chad;7
Nanger dama;china;5
Nanger dama;kenya;3
Nanger dama;south africa;3
Nanger dama;tanzania;3
Nanger dama;u.s.;3
Nanger dama;canada;2
Nanger dama;france;2
Nanger dama;germany;2
Nanger dama;tunisia;2
Nanger dama;uk;2
Nanger dama;zimbabwe;2
Nanger dama;america;1
Nanger dama;belgium;1
Nanger dama;brazil;1
Nanger dama;brunei;1
Nanger dama;chile;1
Nanger dama;colombia;1
Nanger dama;congo;1
Nanger dama;finland;1
Nanger dama;gabon;1
Nanger dama;india;1
Nanger dama;indonesia;1
Nanger dama;israel;1
Nanger dama;japan;1
Nanger dama;jordan;1
Nanger dama;kazakhstan;1
Nanger dama;madagascar;1
Nanger dama;malaysia;1
Nanger dama;netherlands;1
Nanger dama;north macedonia;1
Nanger dama;oman;1
Nanger dama;peru;1
Nanger dama;portugal;1
Nanger dama;uae;1
Nanger dama;united arab emirates;1
Nanger dama;zambia;1
Nasalis larvatus;indonesia;16
Nasalis larvatus;malaysia;15
Nasalis larvatus;australia;6
Nasalis larvatus;brunei;5
Nasalis larvatus;china;5
Nasalis larvatus;new zealand;4
Nasalis larvatus;india;3
Nasalis larvatus;japan;3
Nasalis larvatus;singapore;3
Nasalis larvatus;canada;2
Nasalis larvatus;uk;2
Nasalis larvatus;bangladesh;1
Nasalis larvatus;belgium;1
Nasalis larvatus;brazil;1
Nasalis larvatus;costa rica;1
Nasalis larvatus;iceland;1
Nasalis larvatus;ireland;1
Nasalis larvatus;kenya;1
Nasalis larvatus;madagascar;1
Nasalis larvatus;nepal;1
Nasalis larvatus;norway;1
Nasalis larvatus;peru;1
Nasalis larvatus;romania;1
Nasalis larvatus;russia;1
Nasalis larvatus;slovakia;1
Nasalis larvatus;south korea;1
Nasalis larvatus;sri lanka;1
Nasalis larvatus;thailand;1
Nasalis larvatus;u.k.;1
Nasalis larvatus;u.s.;1
Nasalis larvatus;ukraine;1
Nasalis larvatus;zaire;1
Nasalis larvatus;zambia;1
Natator depressus;australia;10
Natator depressus;guinea;1
Natator depressus;u.s.;1
Nectophrynoides asperginis;tanzania;24
Nectophrynoides asperginis;australia;9
Nectophrynoides asperginis;china;7
Nectophrynoides asperginis;india;7
Nectophrynoides asperginis;us;7
Nectophrynoides asperginis;brazil;6
Nectophrynoides asperginis;germany;6
Nectophrynoides asperginis;south africa;5
Nectophrynoides asperginis;colombia;4
Nectophrynoides asperginis;pakistan;4
Nectophrynoides asperginis;u.s.;4
Nectophrynoides asperginis;vietnam;4
Nectophrynoides asperginis;america;3
Nectophrynoides asperginis;canada;3
Nectophrynoides asperginis;indonesia;3
Nectophrynoides asperginis;japan;3
Nectophrynoides asperginis;madagascar;3
Nectophrynoides asperginis;mexico;3
Nectophrynoides asperginis;russia;3
Nectophrynoides asperginis;spain;3
Nectophrynoides asperginis;sri lanka;3
Nectophrynoides asperginis;turkey;3
Nectophrynoides asperginis;uk;3
Nectophrynoides asperginis;bolivia;2
Nectophrynoides asperginis;burma;2
Nectophrynoides asperginis;cambodia;2
Nectophrynoides asperginis;cameroon;2
Nectophrynoides asperginis;congo;2
Nectophrynoides asperginis;costa rica;2
Nectophrynoides asperginis;ethiopia;2
Nectophrynoides asperginis;france;2
Nectophrynoides asperginis;iran;2
Nectophrynoides asperginis;iraq;2
Nectophrynoides asperginis;israel;2
Nectophrynoides asperginis;laos;2
Nectophrynoides asperginis;malaysia;2
Nectophrynoides asperginis;new zealand;2
Nectophrynoides asperginis;sudan;2
Nectophrynoides asperginis;argentina;1
Nectophrynoides asperginis;belize;1
Nectophrynoides asperginis;britain;1
Nectophrynoides asperginis;chad;1
Nectophrynoides asperginis;georgia;1
Nectophrynoides asperginis;ireland;1
Nectophrynoides asperginis;kenya;1
Nectophrynoides asperginis;maldives;1
Nectophrynoides asperginis;myanmar;1
Nectophrynoides asperginis;netherlands;1
Nectophrynoides asperginis;peru;1
Nectophrynoides asperginis;philippines;1
Nectophrynoides asperginis;portugal;1
Nectophrynoides asperginis;singapore;1
Nectophrynoides asperginis;south korea;1
Nectophrynoides asperginis;thailand;1
Nectophrynoides asperginis;usa;1
Nectophrynoides asperginis;zambia;1
Nectophrynoides poyntoni;tanzania;1
Neofelis diardi;indonesia;14
