scientific_name;iso3;mentions_country;article_cnt
Propithecus verreauxi;ZAF;2;16
Propithecus verreauxi;AUT;1;16
Propithecus verreauxi;BGD;1;16
Propithecus verreauxi;COG;1;16
Propithecus verreauxi;COL;1;16
Propithecus verreauxi;CRI;1;16
Propithecus verreauxi;ESP;1;16
Propithecus verreauxi;ETH;1;16
Propithecus verreauxi;FRA;1;16
Propithecus verreauxi;GAB;1;16
Propithecus verreauxi;IDN;1;16
Propithecus verreauxi;KEN;1;16
Propithecus verreauxi;LKA;1;16
Propithecus verreauxi;MMR;1;16
Propithecus verreauxi;MYS;1;16
Propithecus verreauxi;NLD;1;16
Propithecus verreauxi;RUS;1;16
Propithecus verreauxi;THA;1;16
Psammobates geometricus;ZAF;12;20
Psammobates geometricus;AUS;2;20
Psammobates geometricus;CHN;2;20
Psammobates geometricus;GBR;2;20
Psammobates geometricus;IDN;2;20
Psammobates geometricus;USA;2;20
Psammobates geometricus;BGD;1;20
Psammobates geometricus;DEU;1;20
Psammobates geometricus;ISL;1;20
Psammobates geometricus;MDG;1;20
Psammobates geometricus;MEX;1;20
Psammobates geometricus;MMR;1;20
Psammobates geometricus;NOR;1;20
Psammobates geometricus;NPL;1;20
Psammobates geometricus;RUS;1;20
Psammobates geometricus;VNM;1;20
Psephotus chrysopterygius;AUS;10;15
Psephotus chrysopterygius;CAN;1;15
Psephotus chrysopterygius;DEU;1;15
Psephotus chrysopterygius;IRL;1;15
Psephotus chrysopterygius;NZL;1;15
Psephotus dissimilis;BLR;1;2
Psephotus dissimilis;CRI;1;2
Psephotus dissimilis;FRA;1;2
Psephotus dissimilis;GRC;1;2
Psephotus dissimilis;HUN;1;2
Psephotus dissimilis;ROU;1;2
Psephotus dissimilis;RUS;1;2
Psephotus pulcherrimus;AUS;8;9
Psephotus pulcherrimus;BTN;1;9
Psephotus pulcherrimus;EGY;1;9
Psephotus pulcherrimus;GBR;1;9
Psephotus pulcherrimus;NZL;1;9
Psephotus pulcherrimus;PLW;1;9
Psephotus pulcherrimus;USA;1;9
Pseudemydura umbrina;AUS;21;42
Pseudemydura umbrina;NZL;4;42
Pseudemydura umbrina;SGP;3;42
Pseudemydura umbrina;BEL;2;42
Pseudemydura umbrina;CAN;2;42
Pseudemydura umbrina;BGD;1;42
Pseudemydura umbrina;CHE;1;42
Pseudemydura umbrina;DNK;1;42
Pseudemydura umbrina;EST;1;42
Pseudemydura umbrina;HRV;1;42
Pseudemydura umbrina;IND;1;42
Pseudemydura umbrina;KHM;1;42
Pseudemydura umbrina;MYS;1;42
Pseudemydura umbrina;PHL;1;42
Pseudemydura umbrina;USA;1;42
Pseudochelidon sirintarae;MMR;1;1
Pseudochelidon sirintarae;PHL;1;1
Pseudochelidon sirintarae;SGP;1;1
Pseudochelidon sirintarae;THA;1;1
Pseudoryx nghetinhensis;VNM;26;38
Pseudoryx nghetinhensis;LAO;19;38
Pseudoryx nghetinhensis;CHN;9;38
Pseudoryx nghetinhensis;IDN;7;38
Pseudoryx nghetinhensis;THA;5;38
Pseudoryx nghetinhensis;USA;5;38
Pseudoryx nghetinhensis;KHM;4;38
Pseudoryx nghetinhensis;MYS;4;38
Pseudoryx nghetinhensis;MMR;3;38
Pseudoryx nghetinhensis;KEN;2;38
Pseudoryx nghetinhensis;MEX;2;38
Pseudoryx nghetinhensis;PHL;2;38
Pseudoryx nghetinhensis;RUS;2;38
Pseudoryx nghetinhensis;SGP;2;38
Pseudoryx nghetinhensis;ARG;1;38
Pseudoryx nghetinhensis;BGD;1;38
Pseudoryx nghetinhensis;BOL;1;38
Pseudoryx nghetinhensis;COG;1;38
Pseudoryx nghetinhensis;ESP;1;38
Pseudoryx nghetinhensis;FRA;1;38
Pseudoryx nghetinhensis;GBR;1;38
Pseudoryx nghetinhensis;IND;1;38
Pseudoryx nghetinhensis;ITA;1;38
Pseudoryx nghetinhensis;JOR;1;38
Pseudoryx nghetinhensis;JPN;1;38
Pseudoryx nghetinhensis;MDG;1;38
Pseudoryx nghetinhensis;POL;1;38
Pseudoryx nghetinhensis;TZA;1;38
Pseudoryx nghetinhensis;ZWE;1;38
Psittacula echo;GBR;2;3
Psittacula echo;AUS;1;3
Psittacula echo;BGD;1;3
Psittacula echo;IND;1;3
Psittacula echo;JPN;1;3
Psittacula echo;PAK;1;3
Psittacula echo;TWN;1;3
Psittacula echo;USA;1;3
Psittacula echo;VNM;1;3
Psittacula echo;ZAF;1;3
Psittacus erithacus;COG;7;32
Psittacus erithacus;GHA;7;32
Psittacus erithacus;CMR;6;32
Psittacus erithacus;GBR;6;32
Psittacus erithacus;USA;6;32
Psittacus erithacus;ZAF;5;32
Psittacus erithacus;IND;4;32
Psittacus erithacus;KEN;4;32
Psittacus erithacus;PAK;4;32
Psittacus erithacus;CHN;3;32
Psittacus erithacus;ESP;3;32
Psittacus erithacus;JOR;3;32
Psittacus erithacus;TUR;3;32
Psittacus erithacus;CIV;2;32
Psittacus erithacus;EGY;2;32
Psittacus erithacus;SGP;2;32
Psittacus erithacus;THA;2;32
Psittacus erithacus;AUS;1;32
Psittacus erithacus;BHR;1;32
Psittacus erithacus;BOL;1;32
Psittacus erithacus;BWA;1;32
Psittacus erithacus;CAN;1;32
Psittacus erithacus;DEU;1;32
Psittacus erithacus;FRA;1;32
Psittacus erithacus;GIN;1;32
Psittacus erithacus;IRN;1;32
Psittacus erithacus;IRQ;1;32
Psittacus erithacus;ISR;1;32
Psittacus erithacus;JAM;1;32
Psittacus erithacus;KAZ;1;32
Psittacus erithacus;LAO;1;32
Psittacus erithacus;MRT;1;32
Psittacus erithacus;MYS;1;32
Psittacus erithacus;RWA;1;32
Psittacus erithacus;TZA;1;32
Psittacus erithacus;VNM;1;32
Psittacus erithacus;ZWE;1;32
Pterocnemia pennata;CHL;12;20
Pterocnemia pennata;ARG;11;20
Pterocnemia pennata;USA;6;20
Pterocnemia pennata;BRA;5;20
Pterocnemia pennata;ESP;4;20
Pterocnemia pennata;AUS;3;20
Pterocnemia pennata;BOL;2;20
Pterocnemia pennata;GBR;2;20
Pterocnemia pennata;NZL;2;20
Pterocnemia pennata;PER;2;20
Pterocnemia pennata;BLZ;1;20
Pterocnemia pennata;CHE;1;20
Pterocnemia pennata;CRI;1;20
Pterocnemia pennata;DEU;1;20
Pterocnemia pennata;DNK;1;20
Pterocnemia pennata;IRL;1;20
Pterocnemia pennata;JPN;1;20
Pterocnemia pennata;LBN;1;20
Pterocnemia pennata;MEX;1;20
Pterocnemia pennata;SGP;1;20
Pteronura brasiliensis;BRA;7;18
Pteronura brasiliensis;ARG;5;18
Pteronura brasiliensis;FRA;2;18
Pteronura brasiliensis;CHL;1;18
Pteronura brasiliensis;CHN;1;18
Pteronura brasiliensis;GBR;1;18
Pteronura brasiliensis;HUN;1;18
Pteronura brasiliensis;PER;1;18
Pteronura brasiliensis;USA;1;18
Pteropus mariannus;AUS;1;1
Pteropus mariannus;USA;1;1
Pteropus pelewensis;PLW;1;1
Pteropus samoensis;GAB;1;2
Pteropus samoensis;ITA;1;2
Pteropus samoensis;MEX;1;2
Pteropus samoensis;MYS;1;2
Pteropus samoensis;PRT;1;2
Pteropus samoensis;VNM;1;2
Pudu puda;ARG;10;18
Pudu puda;CHL;10;18
Pudu puda;COL;3;18
Pudu puda;PER;3;18
Pudu puda;BRA;2;18
Pudu puda;CHN;2;18
Pudu puda;CRI;2;18
Pudu puda;MEX;2;18
Pudu puda;AUS;1;18
Pudu puda;BLZ;1;18
Pudu puda;CUB;1;18
Pudu puda;IDN;1;18
Pudu puda;IND;1;18
Pudu puda;ITA;1;18
Pudu puda;JPN;1;18
Pudu puda;KAZ;1;18
Pudu puda;MDG;1;18
Pudu puda;NZL;1;18
Pudu puda;PRI;1;18
Pudu puda;RUS;1;18
Puma concolor;GBR;10;111
Puma concolor;CHE;6;111
Puma concolor;ESP;5;111
Puma concolor;ITA;5;111
Puma concolor;SWE;5;111
Puma concolor;USA;5;111
Puma concolor;DNK;4;111
Puma concolor;BRA;2;111
Puma concolor;CAN;2;111
Puma concolor;IND;2;111
Puma concolor;MEX;2;111
Puma concolor;ARM;1;111
Puma concolor;AUS;1;111
Puma concolor;BEL;1;111
Puma concolor;CHL;1;111
Puma concolor;COG;1;111
Puma concolor;DEU;1;111
Puma concolor;EGY;1;111
Puma concolor;FIN;1;111
Puma concolor;IRL;1;111
Puma concolor;KEN;1;111
Puma concolor;KHM;1;111
Puma concolor;LAO;1;111
Puma concolor;LTU;1;111
Puma concolor;THA;1;111
Puma concolor;TWN;1;111
Puma concolor;VNM;1;111
Pygathrix cinerea;BRA;1;2
Pygathrix cinerea;CHN;1;2
Pygathrix cinerea;COG;1;2
Pygathrix cinerea;IDN;1;2
Pygathrix cinerea;KHM;1;2
Pygathrix cinerea;LAO;1;2
Pygathrix cinerea;VNM;1;2
Pygathrix nemaeus;VNM;50;69
Pygathrix nemaeus;KHM;13;69
Pygathrix nemaeus;LAO;11;69
Pygathrix nemaeus;CHN;7;69
Pygathrix nemaeus;USA;7;69
Pygathrix nemaeus;BGD;4;69
Pygathrix nemaeus;THA;4;69
Pygathrix nemaeus;AUS;3;69
Pygathrix nemaeus;MMR;3;69
Pygathrix nemaeus;ZAF;3;69
Pygathrix nemaeus;GBR;2;69
Pygathrix nemaeus;IDN;2;69
Pygathrix nemaeus;IND;2;69
Pygathrix nemaeus;KEN;2;69
Pygathrix nemaeus;MYS;2;69
Pygathrix nemaeus;NPL;2;69
Pygathrix nemaeus;NZL;2;69
Pygathrix nemaeus;TZA;2;69
Pygathrix nemaeus;BRA;1;69
Pygathrix nemaeus;CAN;1;69
Pygathrix nemaeus;COG;1;69
Pygathrix nemaeus;COL;1;69
Pygathrix nemaeus;CRI;1;69
Pygathrix nemaeus;DEU;1;69
Pygathrix nemaeus;FRA;1;69
Pygathrix nemaeus;KOR;1;69
Pygathrix nemaeus;LKA;1;69
Pygathrix nemaeus;MDG;1;69
Pygathrix nemaeus;PHL;1;69
Pygathrix nemaeus;RWA;1;69
Pygathrix nemaeus;SGP;1;69
Pygathrix nigripes;VNM;3;5
Pygathrix nigripes;ESP;1;5
Pygathrix nigripes;KHM;1;5
Pygathrix nigripes;MMR;1;5
Pygathrix nigripes;PAK;1;5
Pygathrix nigripes;PHL;1;5
Pygathrix nigripes;PRI;1;5
Pygathrix nigripes;USA;1;5
Python molurus molurus;IND;8;30
Python molurus molurus;BGD;5;30
Python molurus molurus;AUS;2;30
Python molurus molurus;LKA;2;30
Python molurus molurus;NPL;2;30
Python molurus molurus;PAK;2;30
Python molurus molurus;USA;2;30
Python molurus molurus;BTN;1;30
Python molurus molurus;CAN;1;30
Python molurus molurus;CHN;1;30
Python molurus molurus;CUB;1;30
Python molurus molurus;GBR;1;30
Python molurus molurus;IDN;1;30
Python molurus molurus;IRN;1;30
Python molurus molurus;KEN;1;30
Python molurus molurus;MEX;1;30
Python molurus molurus;MMR;1;30
Python molurus molurus;POL;1;30
Python molurus molurus;PRI;1;30
Python molurus molurus;SAU;1;30
Pyxis arachnoides;USA;4;46
Pyxis arachnoides;MDG;3;46
Pyxis arachnoides;AUS;2;46
Pyxis arachnoides;CAN;2;46
Pyxis arachnoides;CHN;2;46
Pyxis arachnoides;FRA;2;46
Pyxis arachnoides;IDN;2;46
Pyxis arachnoides;ISL;2;46
Pyxis arachnoides;MEX;2;46
Pyxis arachnoides;MYS;2;46
Pyxis arachnoides;NZL;2;46
Pyxis arachnoides;THA;2;46
Pyxis arachnoides;BRA;1;46
Pyxis arachnoides;CMR;1;46
Pyxis arachnoides;COG;1;46
Pyxis arachnoides;DEU;1;46
Pyxis arachnoides;GBR;1;46
Pyxis arachnoides;GEO;1;46
Pyxis arachnoides;IND;1;46
Pyxis arachnoides;ISR;1;46
Pyxis arachnoides;ITA;1;46
Pyxis arachnoides;JPN;1;46
Pyxis arachnoides;MAR;1;46
Pyxis arachnoides;NOR;1;46
Pyxis arachnoides;PAK;1;46
Pyxis arachnoides;RUS;1;46
Pyxis arachnoides;RWA;1;46
Pyxis arachnoides;SGP;1;46
Pyxis arachnoides;VNM;1;46
Pyxis planicauda;MDG;2;2
Pyxis planicauda;SGP;1;2
Rhinoceros sondaicus;IDN;34;51
Rhinoceros sondaicus;IND;17;51
Rhinoceros sondaicus;CHN;13;51
Rhinoceros sondaicus;MYS;13;51
Rhinoceros sondaicus;VNM;13;51
Rhinoceros sondaicus;ZAF;11;51
Rhinoceros sondaicus;MMR;8;51
Rhinoceros sondaicus;BGD;6;51
Rhinoceros sondaicus;AUS;5;51
Rhinoceros sondaicus;KHM;5;51
Rhinoceros sondaicus;LAO;5;51
Rhinoceros sondaicus;NPL;5;51
Rhinoceros sondaicus;THA;5;51
Rhinoceros sondaicus;GBR;4;51
Rhinoceros sondaicus;TZA;3;51
Rhinoceros sondaicus;USA;3;51
Rhinoceros sondaicus;BRA;2;51
Rhinoceros sondaicus;PAK;2;51
Rhinoceros sondaicus;RUS;2;51
Rhinoceros sondaicus;AFG;1;51
Rhinoceros sondaicus;BTN;1;51
Rhinoceros sondaicus;CAN;1;51
Rhinoceros sondaicus;CHE;1;51
Rhinoceros sondaicus;CMR;1;51
Rhinoceros sondaicus;CRI;1;51
Rhinoceros sondaicus;MEX;1;51
Rhinoceros sondaicus;NLD;1;51
Rhinoceros sondaicus;NZL;1;51
Rhinoceros sondaicus;OMN;1;51
Rhinoceros sondaicus;PHL;1;51
Rhinoceros sondaicus;RWA;1;51
Rhinoceros sondaicus;SDN;1;51
Rhinoceros sondaicus;SGP;1;51
Rhinoceros sondaicus;SWE;1;51
Rhinoceros sondaicus;TCD;1;51
Rhinoceros unicornis;IND;64;114
Rhinoceros unicornis;NPL;43;114
Rhinoceros unicornis;CHN;22;114
Rhinoceros unicornis;VNM;15;114
Rhinoceros unicornis;MMR;10;114
Rhinoceros unicornis;USA;8;114
Rhinoceros unicornis;ZAF;7;114
Rhinoceros unicornis;BGD;6;114
Rhinoceros unicornis;GBR;6;114
Rhinoceros unicornis;KEN;6;114
Rhinoceros unicornis;PAK;6;114
Rhinoceros unicornis;IDN;5;114
Rhinoceros unicornis;MYS;4;114
Rhinoceros unicornis;AUS;3;114
Rhinoceros unicornis;BTN;3;114
Rhinoceros unicornis;THA;3;114
Rhinoceros unicornis;CHE;2;114
Rhinoceros unicornis;FRA;2;114
Rhinoceros unicornis;JPN;2;114
Rhinoceros unicornis;MEX;2;114
Rhinoceros unicornis;SDN;2;114
Rhinoceros unicornis;SGP;2;114
Rhinoceros unicornis;ZWE;2;114
Rhinoceros unicornis;ARE;1;114
Rhinoceros unicornis;ARG;1;114
Rhinoceros unicornis;BEL;1;114
Rhinoceros unicornis;BGR;1;114
Rhinoceros unicornis;CMR;1;114
Rhinoceros unicornis;COG;1;114
Rhinoceros unicornis;ITA;1;114
Rhinoceros unicornis;LAO;1;114
Rhinoceros unicornis;NLD;1;114
Rhinoceros unicornis;PRT;1;114
Rhinoceros unicornis;RUS;1;114
Rhinoceros unicornis;SAU;1;114
Rhinoceros unicornis;SWE;1;114
Rhinoceros unicornis;TCD;1;114
Rhinopithecus avunculus;VNM;5;6
Rhinopithecus avunculus;IDN;2;6
Rhinopithecus avunculus;MYS;2;6
Rhinopithecus avunculus;SGP;2;6
Rhinopithecus avunculus;CHN;1;6
Rhinopithecus avunculus;CMR;1;6
Rhinopithecus avunculus;MMR;1;6
Rhinopithecus avunculus;THA;1;6
Rhinopithecus avunculus;USA;1;6
Rhinopithecus avunculus;ZMB;1;6
Rhinopithecus bieti;CHN;14;19
Rhinopithecus bieti;MMR;5;19
Rhinopithecus bieti;IND;3;19
Rhinopithecus bieti;BTN;2;19
Rhinopithecus bieti;GBR;2;19
Rhinopithecus bieti;MEX;2;19
Rhinopithecus bieti;NPL;2;19
Rhinopithecus bieti;VNM;2;19
Rhinopithecus bieti;BGD;1;19
Rhinopithecus bieti;CRI;1;19
Rhinopithecus bieti;ESP;1;19
Rhinopithecus bieti;IDN;1;19
Rhinopithecus bieti;JPN;1;19
Rhinopithecus bieti;KEN;1;19
Rhinopithecus bieti;KHM;1;19
Rhinopithecus bieti;LAO;1;19
Rhinopithecus bieti;MYS;1;19
Rhinopithecus bieti;NOR;1;19
Rhinopithecus bieti;PHL;1;19
Rhinopithecus bieti;PRK;1;19
Rhinopithecus bieti;RUS;1;19
Rhinopithecus bieti;RWA;1;19
Rhinopithecus bieti;THA;1;19
Rhinopithecus bieti;USA;1;19
Rhinopithecus bieti;ZMB;1;19
Rhinopithecus brelichi;CHN;3;4
Rhinopithecus brelichi;BHR;1;4
Rhinopithecus brelichi;FRA;1;4
Rhinopithecus brelichi;MEX;1;4
Rhinopithecus brelichi;ZAF;1;4
Rhinopithecus roxellana;CHN;22;29
Rhinopithecus roxellana;USA;4;29
Rhinopithecus roxellana;AUS;3;29
Rhinopithecus roxellana;KEN;3;29
Rhinopithecus roxellana;KHM;2;29
Rhinopithecus roxellana;LAO;2;29
Rhinopithecus roxellana;SWE;2;29
Rhinopithecus roxellana;VNM;2;29
Rhinopithecus roxellana;CAN;1;29
Rhinopithecus roxellana;CHL;1;29
Rhinopithecus roxellana;ESP;1;29
Rhinopithecus roxellana;GBR;1;29
Rhinopithecus roxellana;IDN;1;29
Rhinopithecus roxellana;JPN;1;29
Rhinopithecus roxellana;MEX;1;29
Rhinopithecus roxellana;MMR;1;29
Rhinopithecus roxellana;RUS;1;29
Rhinopithecus roxellana;SVN;1;29
Rhinopithecus roxellana;TZA;1;29
Rhinopithecus roxellana;ZWE;1;29
Rhinopithecus strykeri;MMR;17;18
Rhinopithecus strykeri;CHN;12;18
Rhinopithecus strykeri;VNM;6;18
Rhinopithecus strykeri;KHM;4;18
Rhinopithecus strykeri;LAO;3;18
Rhinopithecus strykeri;MDG;3;18
Rhinopithecus strykeri;THA;3;18
Rhinopithecus strykeri;AUS;2;18
Rhinopithecus strykeri;BRA;2;18
Rhinopithecus strykeri;DEU;2;18
Rhinopithecus strykeri;IDN;2;18
Rhinopithecus strykeri;USA;2;18
Rhinopithecus strykeri;AFG;1;18
Rhinopithecus strykeri;BEL;1;18
Rhinopithecus strykeri;ESP;1;18
Rhinopithecus strykeri;IND;1;18
Rhinopithecus strykeri;IRL;1;18
Rhinopithecus strykeri;ISR;1;18
Rhinopithecus strykeri;JPN;1;18
Rhinopithecus strykeri;LBN;1;18
Rhinopithecus strykeri;MYS;1;18
Rhinopithecus strykeri;NPL;1;18
Rhinopithecus strykeri;PER;1;18
Rhinopithecus strykeri;TZA;1;18
Rhinopithecus strykeri;UKR;1;18
Rhinopithecus strykeri;ZAF;1;18
Rhinoplax vigil;CHN;32;53
Rhinoplax vigil;IDN;30;53
Rhinoplax vigil;MYS;18;53
Rhinoplax vigil;THA;18;53
Rhinoplax vigil;MMR;9;53
Rhinoplax vigil;IND;6;53
Rhinoplax vigil;USA;6;53
Rhinoplax vigil;BRN;5;53
Rhinoplax vigil;VNM;5;53
Rhinoplax vigil;ZAF;5;53
Rhinoplax vigil;GBR;4;53
Rhinoplax vigil;SGP;4;53
Rhinoplax vigil;LAO;3;53
Rhinoplax vigil;TWN;3;53
Rhinoplax vigil;BWA;2;53
Rhinoplax vigil;NPL;2;53
Rhinoplax vigil;PHL;2;53
Rhinoplax vigil;PRK;2;53
Rhinoplax vigil;AUS;1;53
Rhinoplax vigil;BGD;1;53
Rhinoplax vigil;BRA;1;53
Rhinoplax vigil;CAN;1;53
Rhinoplax vigil;CHE;1;53
Rhinoplax vigil;ISR;1;53
Rhinoplax vigil;JPN;1;53
Rhinoplax vigil;KAZ;1;53
Rhinoplax vigil;KHM;1;53
Rhinoplax vigil;LKA;1;53
Rhinoplax vigil;PER;1;53
Rhodonessa caryophyllacea;IND;18;29
Rhodonessa caryophyllacea;MMR;10;29
Rhodonessa caryophyllacea;IDN;6;29
Rhodonessa caryophyllacea;AUS;4;29
Rhodonessa caryophyllacea;BGD;3;29
Rhodonessa caryophyllacea;CHN;2;29
Rhodonessa caryophyllacea;KAZ;2;29
Rhodonessa caryophyllacea;LKA;2;29
Rhodonessa caryophyllacea;NZL;2;29
Rhodonessa caryophyllacea;PAK;2;29
Rhodonessa caryophyllacea;BTN;1;29
Rhodonessa caryophyllacea;CHE;1;29
Rhodonessa caryophyllacea;CIV;1;29
Rhodonessa caryophyllacea;COL;1;29
Rhodonessa caryophyllacea;GBR;1;29
Rhodonessa caryophyllacea;IRN;1;29
Rhodonessa caryophyllacea;ISR;1;29
Rhodonessa caryophyllacea;KEN;1;29
Rhodonessa caryophyllacea;MEX;1;29
Rhodonessa caryophyllacea;NPL;1;29
Rhodonessa caryophyllacea;SAU;1;29
Rhodonessa caryophyllacea;SDN;1;29
Rhodonessa caryophyllacea;USA;1;29
Rhodonessa caryophyllacea;VNM;1;29
Rhodonessa caryophyllacea;ZAF;1;29
Rhynchopsitta pachyrhyncha;MEX;6;11
Rhynchopsitta pachyrhyncha;USA;5;11
Rhynchopsitta pachyrhyncha;SWE;3;11
Rhynchopsitta pachyrhyncha;PER;2;11
Rhynchopsitta pachyrhyncha;TUR;2;11
Rhynchopsitta pachyrhyncha;ARG;1;11
Rhynchopsitta pachyrhyncha;AUS;1;11
Rhynchopsitta pachyrhyncha;BOL;1;11
Rhynchopsitta pachyrhyncha;CAN;1;11
Rhynchopsitta pachyrhyncha;COL;1;11
Rhynchopsitta pachyrhyncha;GBR;1;11
Rhynchopsitta pachyrhyncha;IDN;1;11
Rhynchopsitta pachyrhyncha;JAM;1;11
Rhynchopsitta pachyrhyncha;JPN;1;11
Rhynchopsitta pachyrhyncha;NOR;1;11
Rhynchopsitta pachyrhyncha;RUS;1;11
Rhynchopsitta pachyrhyncha;SVN;1;11
Rhynochetos jubatus;CHN;1;5
Rhynochetos jubatus;IND;1;5
Rhynochetos jubatus;KOR;1;5
Rhynochetos jubatus;NZL;1;5
Rhynochetos jubatus;SGP;1;5
Rhynochetos jubatus;TWN;1;5
Rhyticeros subruficollis;THA;3;6
Rhyticeros subruficollis;AUS;2;6
Rhyticeros subruficollis;FRA;2;6
Rhyticeros subruficollis;GBR;2;6
Rhyticeros subruficollis;MMR;2;6
Rhyticeros subruficollis;MYS;2;6
Rhyticeros subruficollis;SGP;2;6
Rhyticeros subruficollis;CHE;1;6
Rhyticeros subruficollis;MEX;1;6
Rhyticeros subruficollis;NLD;1;6
Romerolagus diazi;MEX;5;10
Romerolagus diazi;NZL;2;10
Romerolagus diazi;AUS;1;10
Romerolagus diazi;BRA;1;10
Romerolagus diazi;CHL;1;10
Romerolagus diazi;CHN;1;10
Romerolagus diazi;IDN;1;10
Romerolagus diazi;ITA;1;10
Romerolagus diazi;MDG;1;10
Romerolagus diazi;TWN;1;10
Romerolagus diazi;USA;1;10
Romerolagus diazi;VNM;1;10
Romerolagus diazi;ZAF;1;10
Rucervus duvaucelii;IND;23;45
Rucervus duvaucelii;NPL;4;45
Rucervus duvaucelii;PAK;3;45
Rucervus duvaucelii;USA;3;45
Rucervus duvaucelii;GBR;2;45
Rucervus duvaucelii;BGD;1;45
Rucervus duvaucelii;BGR;1;45
Rucervus duvaucelii;BTN;1;45
Rucervus duvaucelii;CHN;1;45
Rucervus duvaucelii;EGY;1;45
Rucervus duvaucelii;ESP;1;45
Rucervus duvaucelii;GRC;1;45
Rucervus duvaucelii;IDN;1;45
Rucervus duvaucelii;ITA;1;45
Rucervus duvaucelii;MYS;1;45
Rucervus duvaucelii;SGP;1;45
Rucervus duvaucelii;TUR;1;45
Rucervus duvaucelii;ZAF;1;45
Rucervus eldii;IND;27;73
Rucervus eldii;KHM;9;73
Rucervus eldii;MMR;9;73
Rucervus eldii;CHN;7;73
Rucervus eldii;THA;6;73
Rucervus eldii;USA;5;73
Rucervus eldii;VNM;5;73
Rucervus eldii;AUS;3;73
Rucervus eldii;NZL;3;73
Rucervus eldii;BGD;2;73
Rucervus eldii;BTN;2;73
Rucervus eldii;DEU;2;73
Rucervus eldii;ESP;2;73
Rucervus eldii;FRA;2;73
Rucervus eldii;GBR;2;73
Rucervus eldii;IDN;2;73
Rucervus eldii;JPN;2;73
Rucervus eldii;LAO;2;73
Rucervus eldii;LKA;2;73
Rucervus eldii;MYS;2;73
Rucervus eldii;NLD;2;73
Rucervus eldii;NPL;2;73
Rucervus eldii;ZAF;2;73
Rucervus eldii;ZWE;2;73
Rucervus eldii;BRA;1;73
Rucervus eldii;CHL;1;73
Rucervus eldii;CUB;1;73
Rucervus eldii;CZE;1;73
Rucervus eldii;ITA;1;73
Rucervus eldii;KOR;1;73
Rucervus eldii;MDV;1;73
Rucervus eldii;NOR;1;73
Rucervus eldii;OMN;1;73
Rucervus eldii;PRT;1;73
Rucervus eldii;SGP;1;73
Saguinus bicolor;BRA;3;7
Saguinus bicolor;CHN;2;7
Saguinus bicolor;USA;2;7
Saguinus bicolor;AFG;1;7
Saguinus bicolor;CAN;1;7
Saguinus bicolor;ESP;1;7
Saguinus bicolor;FRA;1;7
Saguinus bicolor;IND;1;7
Saguinus bicolor;KOR;1;7
Saguinus bicolor;MEX;1;7
Saguinus bicolor;NPL;1;7
Saguinus bicolor;PAK;1;7
Saguinus bicolor;PRT;1;7
Saguinus bicolor;RUS;1;7
Saguinus geoffroyi;COL;2;4
Saguinus geoffroyi;USA;2;4
Saguinus geoffroyi;BRA;1;4
Saguinus geoffroyi;DEU;1;4
Saguinus geoffroyi;RWA;1;4
Saguinus leucopus;COL;2;3
Saguinus leucopus;CAN;1;3
Saguinus leucopus;FRA;1;3
Saguinus leucopus;GBR;1;3
Saguinus leucopus;ISR;1;3
Saguinus leucopus;ITA;1;3
Saguinus leucopus;MEX;1;3
Saguinus leucopus;NLD;1;3
Saguinus oedipus;COL;12;29
Saguinus oedipus;USA;4;29
Saguinus oedipus;IND;3;29
Saguinus oedipus;PER;3;29
Saguinus oedipus;AUS;2;29
Saguinus oedipus;CAN;2;29
Saguinus oedipus;ZAF;2;29
Saguinus oedipus;BRA;1;29
Saguinus oedipus;CHE;1;29
Saguinus oedipus;IDN;1;29
Saguinus oedipus;IRN;1;29
Saguinus oedipus;ITA;1;29
Saguinus oedipus;KEN;1;29
Saguinus oedipus;MEX;1;29
Saguinus oedipus;TCD;1;29
Saimiri oerstedii;CRI;2;4
Saimiri oerstedii;BEL;1;4
Saimiri oerstedii;ESP;1;4
Sanzinia madagascariensis;BTN;1;2
Sanzinia madagascariensis;COL;1;2
Sanzinia madagascariensis;FRA;1;2
Sanzinia madagascariensis;ISR;1;2
Sanzinia madagascariensis;MDG;1;2
Sanzinia madagascariensis;ZAF;1;2
Sarracenia rubra jonesii;ESP;1;2
Sarracenia rubra jonesii;FRA;1;2
Sarracenia rubra jonesii;GBR;1;2
Sarracenia rubra jonesii;PHL;1;2
Sarracenia rubra jonesii;USA;1;2
Sarracenia rubra jonesii;VNM;1;2
Saussurea costus;CHN;4;16
Saussurea costus;PAK;2;16
Saussurea costus;BEL;1;16
Saussurea costus;TWN;1;16
Scleropages formosus;USA;18;71
Scleropages formosus;SGP;14;71
Scleropages formosus;AUS;13;71
Scleropages formosus;IDN;13;71
Scleropages formosus;MYS;10;71
Scleropages formosus;CHN;8;71
Scleropages formosus;GBR;5;71
Scleropages formosus;VNM;4;71
Scleropages formosus;IND;3;71
Scleropages formosus;NOR;3;71
Scleropages formosus;THA;3;71
Scleropages formosus;ZAF;3;71
Scleropages formosus;CHL;2;71
Scleropages formosus;DEU;2;71
Scleropages formosus;KHM;2;71
Scleropages formosus;BRA;1;71
Scleropages formosus;CAN;1;71
Scleropages formosus;ESP;1;71
Scleropages formosus;FRA;1;71
Scleropages formosus;GEO;1;71
Scleropages formosus;GIN;1;71
Scleropages formosus;ITA;1;71
Scleropages formosus;JPN;1;71
