scientific_name;Countries;mentions_country;sharecount;article_cnt;gl_hits;Charisma;Kingdom;Class;Order;Family;Genus;Species;Listing;NativeDistributionFullNames;Extinct_Distribution
Manis crassicaudata;ghana;2;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;south africa;2;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;south korea;2;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;taiwan;2;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;cambodia;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;germany;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;kenya;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;mozambique;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;nepal;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;rwanda;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;singapore;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;switzerland;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;tanzania;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis crassicaudata;zambia;1;17161.0;51;30800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;crassicaudata;I;Bangladesh,China,India,Nepal,Pakistan,Sri Lanka;
Manis culionensis;china;33;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;vietnam;30;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;malaysia;8;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;thailand;7;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;cambodia;6;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;india;6;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;indonesia;6;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;myanmar;6;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;philippines;5;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;bolivia;3;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;hong kong;3;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;ecuador;2;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;singapore;2;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;brazil;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;ethiopia;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;italy;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;nigeria;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;senegal;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;south africa;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;taiwan;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis culionensis;uganda;1;2429.0;31;14000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;culionensis;I;Philippines;
Manis gigantea;china;34;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;nigeria;34;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;uganda;26;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;hong kong;21;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;ghana;17;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;vietnam;17;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;singapore;14;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;south sudan;13;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;south africa;12;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;malaysia;8;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;kenya;7;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;tanzania;7;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;angola;6;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;indonesia;6;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;cameroon;5;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;georgia;5;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;zimbabwe;5;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;india;4;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;yemen;4;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;myanmar;3;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;russia;3;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;thailand;3;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;costa rica;2;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;north korea;2;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;united kingdom;2;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;gabon;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;israel;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;japan;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;madagascar;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;rwanda;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis gigantea;sudan;1;7874.0;50;13300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;gigantea;I;Angola,Cameroon,Chad,Congo,Democratic Republic of the Congo,Equatorial Guinea,Gabon,Ghana,Guinea,Kenya,Liberia,Niger,Rwanda,Senegal,Sierra Leone,Uganda;
Manis javanica;china;89;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;vietnam;25;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;indonesia;16;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;singapore;14;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;malaysia;13;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;pakistan;8;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;hong kong;4;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;south africa;4;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;zimbabwe;4;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;cambodia;3;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;india;3;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;kenya;3;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;thailand;3;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;argentina;2;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;brazil;2;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;ghana;2;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;nigeria;2;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;bangladesh;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;brunei;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;japan;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;malawi;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;myanmar;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;portugal;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;russia;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;turkey;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis javanica;uganda;1;7803.0;39;103000;0;Animalia;Mammalia;Pholidota;Manidae;Manis;javanica;I;Brunei Darussalam,Cambodia,Indonesia,Lao People's Democratic Republic,Malaysia,Myanmar,Singapore,Thailand,Viet Nam;
Manis pentadactyla;china;82;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;vietnam;13;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;bangladesh;6;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;hong kong;4;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;indonesia;4;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;nigeria;4;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;thailand;3;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;zimbabwe;3;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;mexico;2;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;cambodia;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;india;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;mozambique;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;myanmar;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;singapore;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;taiwan;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis pentadactyla;tanzania;1;1904.0;20;56800;0;Animalia;Mammalia;Pholidota;Manidae;Manis;pentadactyla;I;Bangladesh,Bhutan,Cambodia,China,Hong Kong, SAR,India,Lao People's Democratic Republic,Myanmar,Nepal,Taiwan, Province of China,Thailand,Viet Nam;
Manis temminckii;china;53;8240.0;47;17300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;temminckii;I;Angola,Botswana,Central African Republic,Chad,Eswatini,Ethiopia,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;
Manis temminckii;south africa;21;8240.0;47;17300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;temminckii;I;Angola,Botswana,Central African Republic,Chad,Eswatini,Ethiopia,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;
Manis temminckii;vietnam;15;8240.0;47;17300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;temminckii;I;Angola,Botswana,Central African Republic,Chad,Eswatini,Ethiopia,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;
Manis temminckii;nigeria;13;8240.0;47;17300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;temminckii;I;Angola,Botswana,Central African Republic,Chad,Eswatini,Ethiopia,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;
Manis temminckii;hong kong;10;8240.0;47;17300;0;Animalia;Mammalia;Pholidota;Manidae;Manis;temminckii;I;Angola,Botswana,Central African Republic,Chad,Eswatini,Ethiopia,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,South Africa,South Sudan,Sudan,Uganda,United Republic of Tanzania,Zambia,Zimbabwe;
