name;date;views;datetime;scientific_name
Ursus_arctos_isabellinus;20181101;10;2018-11-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20181201;17;2018-12-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190101;16;2019-01-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190201;11;2019-02-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190301;8;2019-03-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190401;14;2019-04-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190501;16;2019-05-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190601;11;2019-06-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190701;28;2019-07-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190801;11;2019-08-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20190901;7;2019-09-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20191001;11;2019-10-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20191101;15;2019-11-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20191201;7;2019-12-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200101;21;2020-01-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200201;12;2020-02-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200301;15;2020-03-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200401;14;2020-04-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200501;8;2020-05-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200601;12;2020-06-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200701;10;2020-07-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200801;9;2020-08-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20200901;4;2020-09-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20201001;11;2020-10-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20201101;14;2020-11-01;Ursus arctos isabellinus
Ursus_arctos_isabellinus;20201201;13;2020-12-01;Ursus arctos isabellinus
Pan_troglodytes;20150701;492;2015-07-01;Pan troglodytes
Pan_troglodytes;20150801;706;2015-08-01;Pan troglodytes
Pan_troglodytes;20150901;1050;2015-09-01;Pan troglodytes
Pan_troglodytes;20151001;783;2015-10-01;Pan troglodytes
Pan_troglodytes;20151101;882;2015-11-01;Pan troglodytes
Pan_troglodytes;20151201;666;2015-12-01;Pan troglodytes
Pan_troglodytes;20160101;560;2016-01-01;Pan troglodytes
Pan_troglodytes;20160201;544;2016-02-01;Pan troglodytes
Pan_troglodytes;20160301;668;2016-03-01;Pan troglodytes
Pan_troglodytes;20160401;599;2016-04-01;Pan troglodytes
Pan_troglodytes;20160501;625;2016-05-01;Pan troglodytes
Pan_troglodytes;20160601;526;2016-06-01;Pan troglodytes
Pan_troglodytes;20160701;475;2016-07-01;Pan troglodytes
Pan_troglodytes;20160801;525;2016-08-01;Pan troglodytes
Pan_troglodytes;20160901;611;2016-09-01;Pan troglodytes
Pan_troglodytes;20161001;590;2016-10-01;Pan troglodytes
Pan_troglodytes;20161101;558;2016-11-01;Pan troglodytes
Pan_troglodytes;20161201;472;2016-12-01;Pan troglodytes
Pan_troglodytes;20170101;622;2017-01-01;Pan troglodytes
Pan_troglodytes;20170201;523;2017-02-01;Pan troglodytes
Pan_troglodytes;20170301;641;2017-03-01;Pan troglodytes
Pan_troglodytes;20170401;712;2017-04-01;Pan troglodytes
Pan_troglodytes;20170501;625;2017-05-01;Pan troglodytes
Pan_troglodytes;20170601;473;2017-06-01;Pan troglodytes
Pan_troglodytes;20170701;416;2017-07-01;Pan troglodytes
Pan_troglodytes;20170801;469;2017-08-01;Pan troglodytes
Pan_troglodytes;20170901;402;2017-09-01;Pan troglodytes
Pan_troglodytes;20171001;493;2017-10-01;Pan troglodytes
Pan_troglodytes;20171101;846;2017-11-01;Pan troglodytes
Pan_troglodytes;20171201;655;2017-12-01;Pan troglodytes
Pan_troglodytes;20180101;967;2018-01-01;Pan troglodytes
Pan_troglodytes;20180201;843;2018-02-01;Pan troglodytes
Pan_troglodytes;20180301;968;2018-03-01;Pan troglodytes
Pan_troglodytes;20180401;892;2018-04-01;Pan troglodytes
Pan_troglodytes;20180501;726;2018-05-01;Pan troglodytes
Pan_troglodytes;20180601;579;2018-06-01;Pan troglodytes
Pan_troglodytes;20180701;648;2018-07-01;Pan troglodytes
Pan_troglodytes;20180801;677;2018-08-01;Pan troglodytes
Pan_troglodytes;20180901;647;2018-09-01;Pan troglodytes
Pan_troglodytes;20181001;671;2018-10-01;Pan troglodytes
Pan_troglodytes;20181101;689;2018-11-01;Pan troglodytes
Pan_troglodytes;20181201;635;2018-12-01;Pan troglodytes
Pan_troglodytes;20190101;723;2019-01-01;Pan troglodytes
Pan_troglodytes;20190201;714;2019-02-01;Pan troglodytes
Pan_troglodytes;20190301;680;2019-03-01;Pan troglodytes
Pan_troglodytes;20190401;823;2019-04-01;Pan troglodytes
Pan_troglodytes;20190501;623;2019-05-01;Pan troglodytes
Pan_troglodytes;20190601;584;2019-06-01;Pan troglodytes
Pan_troglodytes;20190701;549;2019-07-01;Pan troglodytes
Pan_troglodytes;20190801;612;2019-08-01;Pan troglodytes
Pan_troglodytes;20190901;606;2019-09-01;Pan troglodytes
Pan_troglodytes;20191001;683;2019-10-01;Pan troglodytes
Pan_troglodytes;20191101;650;2019-11-01;Pan troglodytes
Pan_troglodytes;20191201;548;2019-12-01;Pan troglodytes
Pan_troglodytes;20200101;678;2020-01-01;Pan troglodytes
Pan_troglodytes;20200201;724;2020-02-01;Pan troglodytes
Pan_troglodytes;20200301;657;2020-03-01;Pan troglodytes
Pan_troglodytes;20200401;866;2020-04-01;Pan troglodytes
Pan_troglodytes;20200501;718;2020-05-01;Pan troglodytes
Pan_troglodytes;20200601;506;2020-06-01;Pan troglodytes
Pan_troglodytes;20200701;509;2020-07-01;Pan troglodytes
Pan_troglodytes;20200801;589;2020-08-01;Pan troglodytes
Pan_troglodytes;20200901;542;2020-09-01;Pan troglodytes
Pan_troglodytes;20201001;532;2020-10-01;Pan troglodytes
Pan_troglodytes;20201101;542;2020-11-01;Pan troglodytes
Pan_troglodytes;20201201;555;2020-12-01;Pan troglodytes
Lasiorhinus_krefftii;20150701;73;2015-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20150801;67;2015-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20150901;46;2015-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20151001;42;2015-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20151101;54;2015-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20151201;84;2015-12-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160101;116;2016-01-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160201;89;2016-02-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160301;92;2016-03-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160401;121;2016-04-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160501;121;2016-05-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160601;113;2016-06-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160701;94;2016-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160801;97;2016-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20160901;127;2016-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20161001;96;2016-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20161101;84;2016-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20161201;109;2016-12-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170101;103;2017-01-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170201;117;2017-02-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170301;155;2017-03-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170401;120;2017-04-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170501;122;2017-05-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170601;85;2017-06-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170701;113;2017-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170801;86;2017-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20170901;100;2017-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20171001;94;2017-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20171101;117;2017-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20171201;97;2017-12-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180101;127;2018-01-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180201;103;2018-02-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180301;140;2018-03-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180401;118;2018-04-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180501;123;2018-05-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180601;54;2018-06-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180701;22;2018-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180801;29;2018-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20180901;87;2018-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20181001;32;2018-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20181101;32;2018-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20181201;26;2018-12-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190101;16;2019-01-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190201;21;2019-02-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190301;27;2019-03-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190401;21;2019-04-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190501;15;2019-05-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190601;24;2019-06-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190701;24;2019-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190801;28;2019-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20190901;16;2019-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20191001;26;2019-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20191101;279;2019-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20191201;235;2019-12-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200101;660;2020-01-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200201;252;2020-02-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200301;268;2020-03-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200401;267;2020-04-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200501;267;2020-05-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200601;255;2020-06-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200701;227;2020-07-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200801;247;2020-08-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20200901;237;2020-09-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20201001;232;2020-10-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20201101;199;2020-11-01;Lasiorhinus krefftii
Lasiorhinus_krefftii;20201201;228;2020-12-01;Lasiorhinus krefftii
Ceratotherium_simum_simum;20150701;381;2015-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20150801;304;2015-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20150901;150;2015-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20151001;179;2015-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20151101;327;2015-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20151201;176;2015-12-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160101;220;2016-01-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160201;172;2016-02-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160301;178;2016-03-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160401;206;2016-04-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160501;217;2016-05-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160601;194;2016-06-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160701;172;2016-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160801;208;2016-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20160901;205;2016-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20161001;191;2016-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20161101;193;2016-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20161201;173;2016-12-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170101;272;2017-01-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170201;262;2017-02-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170301;284;2017-03-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170401;311;2017-04-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170501;242;2017-05-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170601;248;2017-06-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170701;251;2017-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170801;163;2017-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20170901;206;2017-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20171001;205;2017-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20171101;210;2017-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20171201;199;2017-12-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180101;235;2018-01-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180201;180;2018-02-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180301;1333;2018-03-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180401;354;2018-04-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180501;288;2018-05-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180601;275;2018-06-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180701;361;2018-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180801;262;2018-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20180901;296;2018-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20181001;296;2018-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20181101;241;2018-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20181201;254;2018-12-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190101;292;2019-01-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190201;175;2019-02-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190301;188;2019-03-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190401;195;2019-04-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190501;221;2019-05-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190601;198;2019-06-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190701;1194;2019-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190801;226;2019-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20190901;195;2019-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20191001;192;2019-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20191101;190;2019-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20191201;479;2019-12-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200101;175;2020-01-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200201;23;2020-02-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200301;22;2020-03-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200401;29;2020-04-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200501;17;2020-05-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200601;18;2020-06-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200701;15;2020-07-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200801;7;2020-08-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20200901;12;2020-09-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20201001;21;2020-10-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20201101;17;2020-11-01;Ceratotherium simum simum
Ceratotherium_simum_simum;20201201;12;2020-12-01;Ceratotherium simum simum
Dicerorhinus_sumatrensis;20150701;708;2015-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20150801;685;2015-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20150901;471;2015-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20151001;411;2015-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20151101;436;2015-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20151201;536;2015-12-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160101;692;2016-01-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160201;613;2016-02-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160301;600;2016-03-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160401;758;2016-04-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160501;819;2016-05-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160601;852;2016-06-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160701;678;2016-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160801;686;2016-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20160901;981;2016-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20161001;703;2016-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20161101;659;2016-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20161201;752;2016-12-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170101;816;2017-01-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170201;809;2017-02-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170301;908;2017-03-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170401;806;2017-04-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170501;827;2017-05-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170601;668;2017-06-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170701;727;2017-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170801;663;2017-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20170901;589;2017-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20171001;647;2017-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20171101;695;2017-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20171201;665;2017-12-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180101;821;2018-01-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180201;651;2018-02-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180301;1062;2018-03-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180401;718;2018-04-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180501;666;2018-05-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180601;547;2018-06-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180701;733;2018-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180801;715;2018-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20180901;601;2018-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20181001;572;2018-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20181101;634;2018-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20181201;614;2018-12-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190101;574;2019-01-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190201;480;2019-02-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190301;514;2019-03-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190401;651;2019-04-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190501;498;2019-05-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190601;449;2019-06-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190701;1352;2019-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190801;228;2019-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20190901;172;2019-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20191001;201;2019-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20191101;176;2019-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20191201;160;2019-12-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200101;225;2020-01-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200201;163;2020-02-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200301;179;2020-03-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200401;196;2020-04-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200501;167;2020-05-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200601;131;2020-06-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200701;139;2020-07-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200801;168;2020-08-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20200901;147;2020-09-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20201001;152;2020-10-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20201101;117;2020-11-01;Dicerorhinus sumatrensis
Dicerorhinus_sumatrensis;20201201;91;2020-12-01;Dicerorhinus sumatrensis
Cyanopsitta_spixii;20150701;39;2015-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20150801;66;2015-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20150901;52;2015-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20151001;69;2015-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20151101;41;2015-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20151201;49;2015-12-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160101;69;2016-01-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160201;47;2016-02-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160301;111;2016-03-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160401;141;2016-04-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160501;161;2016-05-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160601;184;2016-06-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160701;142;2016-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160801;146;2016-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20160901;189;2016-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20161001;170;2016-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20161101;155;2016-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20161201;174;2016-12-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170101;171;2017-01-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170201;190;2017-02-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170301;213;2017-03-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170401;198;2017-04-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170501;223;2017-05-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170601;176;2017-06-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170701;168;2017-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170801;138;2017-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20170901;162;2017-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20171001;145;2017-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20171101;157;2017-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20171201;171;2017-12-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180101;204;2018-01-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180201;170;2018-02-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180301;209;2018-03-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180401;161;2018-04-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180501;175;2018-05-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180601;133;2018-06-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180701;173;2018-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180801;174;2018-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20180901;648;2018-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20181001;861;2018-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20181101;821;2018-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20181201;951;2018-12-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190101;359;2019-01-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190201;31;2019-02-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190301;43;2019-03-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190401;33;2019-04-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190501;45;2019-05-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190601;160;2019-06-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190701;185;2019-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190801;200;2019-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20190901;166;2019-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20191001;157;2019-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20191101;141;2019-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20191201;78;2019-12-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200101;41;2020-01-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200201;38;2020-02-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200301;33;2020-03-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200401;46;2020-04-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200501;32;2020-05-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200601;21;2020-06-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200701;20;2020-07-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200801;27;2020-08-01;Cyanopsitta spixii
Cyanopsitta_spixii;20200901;29;2020-09-01;Cyanopsitta spixii
Cyanopsitta_spixii;20201001;34;2020-10-01;Cyanopsitta spixii
Cyanopsitta_spixii;20201101;29;2020-11-01;Cyanopsitta spixii
Cyanopsitta_spixii;20201201;28;2020-12-01;Cyanopsitta spixii
Monachus_schauinslandi;20150701;164;2015-07-01;Monachus schauinslandi
Monachus_schauinslandi;20150801;158;2015-08-01;Monachus schauinslandi
Monachus_schauinslandi;20150901;111;2015-09-01;Monachus schauinslandi
Monachus_schauinslandi;20151001;107;2015-10-01;Monachus schauinslandi
